"Ma","T","U:0","U:1","U:2","ddt0(rho)","ddt0(rho,K)","ddt0(rho,U):0","ddt0(rho,U):1","ddt0(rho,U):2","ddt0(rho,e)","ddt0(thermo:psi,p)","ddtCorrDdt0(rho,U):0","ddtCorrDdt0(rho,U):1","ddtCorrDdt0(rho,U):2","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.373,392.86,528.88,137.25,1.1083e-17,4.1857e-06,1.5103,0.0037322,0.0010189,-1.0052e-22,-1.1286,4.1857e-06,0.0037322,0.0010189,-1.0052e-22,2.2579e+05,1.9977,1,0.88525,1.354,0.23314,1
1.373,392.86,528.88,137.26,1.1082e-17,4.1862e-06,1.5117,0.0037347,0.0010196,-1.0933e-22,-1.1311,4.1862e-06,0.0037347,0.0010196,-1.0933e-22,2.2579e+05,1.9977,1,0.88629,1.355,0.23342,1
1.373,392.86,528.88,137.26,1.1082e-17,4.1866e-06,1.5131,0.0037373,0.0010203,-1.1814e-22,-1.1336,4.1866e-06,0.0037373,0.0010203,-1.1814e-22,2.2579e+05,1.9977,1,0.88733,1.356,0.23369,1
1.373,392.86,528.88,137.27,1.1082e-17,4.1871e-06,1.5145,0.0037398,0.001021,-1.2695e-22,-1.1362,4.1871e-06,0.0037398,0.001021,-1.2695e-22,2.2579e+05,1.9977,1,0.88836,1.357,0.23396,1
1.373,392.86,528.87,137.28,1.1081e-17,4.1876e-06,1.5159,0.0037423,0.0010217,-1.3575e-22,-1.1387,4.1876e-06,0.0037423,0.0010217,-1.3575e-22,2.2579e+05,1.9977,1,0.8894,1.358,0.23423,1
1.373,392.86,528.87,137.28,1.1081e-17,4.1881e-06,1.5173,0.0037449,0.0010224,-1.4456e-22,-1.1412,4.1881e-06,0.0037449,0.0010224,-1.4456e-22,2.2579e+05,1.9977,1,0.89043,1.359,0.23451,1
1.373,392.86,528.87,137.29,1.1081e-17,4.1885e-06,1.5187,0.0037474,0.001023,-1.5337e-22,-1.1437,4.1885e-06,0.0037474,0.001023,-1.5337e-22,2.2579e+05,1.9977,1,0.89147,1.36,0.23478,1
1.373,392.86,528.87,137.29,1.108e-17,4.189e-06,1.5201,0.00375,0.0010237,-1.6218e-22,-1.1462,4.189e-06,0.00375,0.0010237,-1.6218e-22,2.2579e+05,1.9977,1,0.89251,1.361,0.23505,1
1.373,392.86,528.87,137.3,1.108e-17,4.1895e-06,1.5215,0.0037525,0.0010244,-1.7099e-22,-1.1487,4.1895e-06,0.0037525,0.0010244,-1.7099e-22,2.2579e+05,1.9977,1,0.89354,1.362,0.23533,1
1.373,392.86,528.87,137.31,1.108e-17,4.19e-06,1.5229,0.003755,0.0010251,-1.798e-22,-1.1512,4.19e-06,0.003755,0.0010251,-1.798e-22,2.2579e+05,1.9977,1,0.89458,1.363,0.2356,1
1.373,392.86,528.87,137.31,1.1079e-17,4.1904e-06,1.5243,0.0037576,0.0010258,-1.8861e-22,-1.1537,4.1904e-06,0.0037576,0.0010258,-1.8861e-22,2.2579e+05,1.9977,1,0.89562,1.364,0.23587,1
1.373,392.86,528.86,137.32,1.1079e-17,4.1909e-06,1.5257,0.0037601,0.0010265,-1.9742e-22,-1.1562,4.1909e-06,0.0037601,0.0010265,-1.9742e-22,2.2579e+05,1.9977,1,0.89665,1.365,0.23615,1
1.373,392.86,528.86,137.33,1.1078e-17,4.1914e-06,1.5271,0.0037627,0.0010272,-2.0623e-22,-1.1587,4.1914e-06,0.0037627,0.0010272,-2.0623e-22,2.2579e+05,1.9977,1,0.89769,1.366,0.23642,1
1.373,392.86,528.86,137.33,1.1078e-17,4.1919e-06,1.5285,0.0037652,0.0010279,-2.1504e-22,-1.1612,4.1919e-06,0.0037652,0.0010279,-2.1504e-22,2.2579e+05,1.9977,1,0.89873,1.367,0.23669,1
1.373,392.86,528.86,137.34,1.1078e-17,4.1923e-06,1.5299,0.0037677,0.0010286,-2.2197e-22,-1.1638,4.1923e-06,0.0037677,0.0010286,-2.2197e-22,2.2579e+05,1.9977,1,0.89976,1.368,0.23696,1
1.373,392.86,528.86,137.35,1.108e-17,4.1925e-06,1.5313,0.0037701,0.0010292,-2.0602e-22,-1.1663,4.1925e-06,0.0037701,0.0010292,-2.0602e-22,2.2579e+05,1.9977,1,0.9008,1.369,0.23724,1
1.373,392.86,528.86,137.35,1.1082e-17,4.1926e-06,1.5327,0.0037726,0.0010299,-1.9005e-22,-1.1689,4.1926e-06,0.0037726,0.0010299,-1.9005e-22,2.2579e+05,1.9977,1,0.90184,1.37,0.23751,1
1.373,392.86,528.86,137.36,1.1085e-17,4.1928e-06,1.5341,0.003775,0.0010306,-1.7409e-22,-1.1714,4.1928e-06,0.003775,0.0010306,-1.7409e-22,2.2579e+05,1.9976,1,0.90287,1.371,0.23778,1
1.373,392.86,528.85,137.36,1.1087e-17,4.193e-06,1.5354,0.0037774,0.0010312,-1.5813e-22,-1.174,4.193e-06,0.0037774,0.0010312,-1.5813e-22,2.2579e+05,1.9976,1,0.90391,1.372,0.23806,1
1.373,392.86,528.85,137.37,1.1089e-17,4.1931e-06,1.5368,0.0037798,0.0010319,-1.4217e-22,-1.1765,4.1931e-06,0.0037798,0.0010319,-1.4217e-22,2.2579e+05,1.9976,1,0.90495,1.373,0.23833,1
1.373,392.86,528.85,137.38,1.1091e-17,4.1933e-06,1.5382,0.0037822,0.0010325,-1.2621e-22,-1.1791,4.1933e-06,0.0037822,0.0010325,-1.2621e-22,2.2579e+05,1.9976,1,0.90598,1.374,0.2386,1
1.373,392.86,528.85,137.38,1.1094e-17,4.1935e-06,1.5396,0.0037847,0.0010332,-1.1025e-22,-1.1816,4.1935e-06,0.0037847,0.0010332,-1.1025e-22,2.2579e+05,1.9976,1,0.90702,1.375,0.23888,1
1.373,392.86,528.85,137.39,1.1096e-17,4.1936e-06,1.541,0.0037871,0.0010339,-9.4287e-23,-1.1842,4.1936e-06,0.0037871,0.0010339,-9.4287e-23,2.2579e+05,1.9976,1,0.90806,1.376,0.23915,1
1.373,392.87,528.85,137.4,1.1098e-17,4.1938e-06,1.5423,0.0037895,0.0010345,-7.8328e-23,-1.1868,4.1938e-06,0.0037895,0.0010345,-7.8328e-23,2.2578e+05,1.9976,1,0.90909,1.377,0.23942,1
1.373,392.87,528.85,137.4,1.11e-17,4.194e-06,1.5437,0.0037919,0.0010352,-6.2365e-23,-1.1893,4.194e-06,0.0037919,0.0010352,-6.2365e-23,2.2578e+05,1.9976,1,0.91013,1.378,0.23969,1
1.373,392.87,528.84,137.41,1.1103e-17,4.1941e-06,1.5451,0.0037943,0.0010359,-4.6409e-23,-1.1919,4.1941e-06,0.0037943,0.0010359,-4.6409e-23,2.2578e+05,1.9976,1,0.91117,1.379,0.23997,1
1.373,392.87,528.84,137.41,1.1105e-17,4.1943e-06,1.5465,0.0037968,0.0010365,-3.0446e-23,-1.1944,4.1943e-06,0.0037968,0.0010365,-3.0446e-23,2.2578e+05,1.9976,1,0.9122,1.38,0.24024,1
1.373,392.87,528.84,137.42,1.1107e-17,4.1945e-06,1.5478,0.0037992,0.0010372,-1.4481e-23,-1.197,4.1945e-06,0.0037992,0.0010372,-1.4481e-23,2.2578e+05,1.9976,1,0.91324,1.381,0.24051,1
1.373,392.87,528.84,137.43,1.1109e-17,4.1946e-06,1.5492,0.0038016,0.0010378,1.4755e-24,-1.1995,4.1946e-06,0.0038016,0.0010378,1.4755e-24,2.2578e+05,1.9976,1,0.91428,1.382,0.24079,1
1.373,392.87,528.84,137.43,1.1112e-17,4.1948e-06,1.5506,0.003804,0.0010385,1.7438e-23,-1.2021,4.1948e-06,0.003804,0.0010385,1.7438e-23,2.2578e+05,1.9976,1,0.91531,1.383,0.24106,1
1.373,392.87,528.84,137.44,1.1114e-17,4.195e-06,1.552,0.0038064,0.0010392,3.3397e-23,-1.2046,4.195e-06,0.0038064,0.0010392,3.3397e-23,2.2578e+05,1.9976,1,0.91635,1.384,0.24133,1
1.373,392.87,528.84,137.44,1.1116e-17,4.1951e-06,1.5534,0.0038089,0.0010398,4.9359e-23,-1.2072,4.1951e-06,0.0038089,0.0010398,4.9359e-23,2.2578e+05,1.9976,1,0.91739,1.385,0.2416,1
1.373,392.87,528.83,137.45,1.1118e-17,4.1953e-06,1.5547,0.0038113,0.0010405,6.5322e-23,-1.2098,4.1953e-06,0.0038113,0.0010405,6.5322e-23,2.2578e+05,1.9976,1,0.91842,1.386,0.24188,1
1.373,392.87,528.83,137.46,1.112e-17,4.1957e-06,1.5562,0.0038138,0.0010412,7.7967e-23,-1.2123,4.1957e-06,0.0038138,0.0010412,7.7967e-23,2.2578e+05,1.9976,1,0.91946,1.387,0.24215,1
1.373,392.87,528.83,137.46,1.112e-17,4.197e-06,1.5577,0.0038169,0.001042,7.7969e-23,-1.2149,4.197e-06,0.0038169,0.001042,7.7969e-23,2.2578e+05,1.9976,1,0.9205,1.388,0.24242,1
1.373,392.87,528.83,137.47,1.112e-17,4.1984e-06,1.5593,0.00382,0.0010428,7.7969e-23,-1.2176,4.1984e-06,0.00382,0.0010428,7.7969e-23,2.2578e+05,1.9976,1,0.92153,1.389,0.2427,1
1.373,392.87,528.83,137.48,1.112e-17,4.1997e-06,1.5609,0.003823,0.0010437,7.7967e-23,-1.2202,4.1997e-06,0.003823,0.0010437,7.7967e-23,2.2578e+05,1.9976,1,0.92257,1.39,0.24297,1
1.373,392.87,528.83,137.48,1.112e-17,4.201e-06,1.5624,0.0038261,0.0010445,7.7968e-23,-1.2228,4.201e-06,0.0038261,0.0010445,7.7968e-23,2.2578e+05,1.9976,1,0.92361,1.391,0.24324,1
1.373,392.87,528.83,137.49,1.112e-17,4.2024e-06,1.564,0.0038291,0.0010454,7.7967e-23,-1.2254,4.2024e-06,0.0038291,0.0010454,7.7967e-23,2.2578e+05,1.9976,1,0.92464,1.392,0.24352,1
1.373,392.87,528.82,137.49,1.112e-17,4.2037e-06,1.5656,0.0038322,0.0010462,7.7968e-23,-1.2281,4.2037e-06,0.0038322,0.0010462,7.7968e-23,2.2578e+05,1.9976,1,0.92568,1.393,0.24379,1
1.373,392.87,528.82,137.5,1.112e-17,4.205e-06,1.5671,0.0038353,0.001047,7.7968e-23,-1.2307,4.205e-06,0.0038353,0.001047,7.7968e-23,2.2578e+05,1.9976,1,0.92672,1.394,0.24406,1
1.373,392.87,528.82,137.51,1.112e-17,4.2063e-06,1.5687,0.0038383,0.0010479,7.7968e-23,-1.2333,4.2063e-06,0.0038383,0.0010479,7.7968e-23,2.2578e+05,1.9976,1,0.92775,1.395,0.24433,1
1.373,392.87,528.82,137.51,1.112e-17,4.2077e-06,1.5703,0.0038414,0.0010487,7.7968e-23,-1.2359,4.2077e-06,0.0038414,0.0010487,7.7968e-23,2.2578e+05,1.9976,1,0.92879,1.396,0.24461,1
1.373,392.87,528.82,137.52,1.112e-17,4.209e-06,1.5718,0.0038444,0.0010495,7.7966e-23,-1.2385,4.209e-06,0.0038444,0.0010495,7.7966e-23,2.2578e+05,1.9975,1,0.92983,1.397,0.24488,1
1.373,392.87,528.82,137.52,1.112e-17,4.2103e-06,1.5734,0.0038475,0.0010504,7.7967e-23,-1.2412,4.2103e-06,0.0038475,0.0010504,7.7967e-23,2.2578e+05,1.9975,1,0.93086,1.398,0.24515,1
1.373,392.87,528.82,137.53,1.112e-17,4.2117e-06,1.575,0.0038506,0.0010512,7.7969e-23,-1.2438,4.2117e-06,0.0038506,0.0010512,7.7969e-23,2.2578e+05,1.9975,1,0.9319,1.399,0.24543,1
1.373,392.87,528.81,137.54,1.112e-17,4.213e-06,1.5765,0.0038536,0.001052,7.7967e-23,-1.2464,4.213e-06,0.0038536,0.001052,7.7967e-23,2.2578e+05,1.9975,1,0.93294,1.4,0.2457,1
1.373,392.87,528.81,137.54,1.112e-17,4.2143e-06,1.5781,0.0038567,0.0010529,7.7967e-23,-1.249,4.2143e-06,0.0038567,0.0010529,7.7967e-23,2.2578e+05,1.9975,1,0.93397,1.401,0.24597,1
1.373,392.87,528.81,137.55,1.112e-17,4.2157e-06,1.5797,0.0038597,0.0010537,7.7967e-23,-1.2517,4.2157e-06,0.0038597,0.0010537,7.7967e-23,2.2578e+05,1.9975,1,0.93501,1.402,0.24625,1
1.373,392.87,528.81,137.55,1.112e-17,4.217e-06,1.5812,0.0038628,0.0010545,7.7967e-23,-1.2543,4.217e-06,0.0038628,0.0010545,7.7967e-23,2.2578e+05,1.9975,1,0.93605,1.403,0.24652,1
1.373,392.87,528.81,137.56,1.112e-17,4.2183e-06,1.5828,0.0038659,0.0010554,7.7968e-23,-1.2569,4.2183e-06,0.0038659,0.0010554,7.7968e-23,2.2578e+05,1.9975,1,0.93708,1.404,0.24679,1
1.373,392.87,528.81,137.57,1.112e-17,4.2197e-06,1.5844,0.0038689,0.0010562,7.7966e-23,-1.2595,4.2197e-06,0.0038689,0.0010562,7.7966e-23,2.2578e+05,1.9975,1,0.93812,1.405,0.24707,1
1.373,392.87,528.81,137.57,1.1121e-17,4.2217e-06,1.5861,0.0038724,0.0010572,8.3309e-23,-1.2622,4.2217e-06,0.0038724,0.0010572,8.3309e-23,2.2578e+05,1.9975,1,0.93915,1.406,0.24734,1
1.373,392.87,528.81,137.58,1.1123e-17,4.2252e-06,1.588,0.0038766,0.0010583,9.9032e-23,-1.2649,4.2252e-06,0.0038766,0.0010583,9.9032e-23,2.2578e+05,1.9975,1,0.94019,1.407,0.24761,1
1.373,392.87,528.8,137.58,1.1125e-17,4.2286e-06,1.5899,0.0038808,0.0010595,1.1476e-22,-1.2676,4.2286e-06,0.0038808,0.0010595,1.1476e-22,2.2578e+05,1.9975,1,0.94123,1.408,0.24788,1
1.373,392.87,528.8,137.59,1.1128e-17,4.2321e-06,1.5918,0.003885,0.0010606,1.3049e-22,-1.2703,4.2321e-06,0.003885,0.0010606,1.3049e-22,2.2578e+05,1.9975,1,0.94226,1.409,0.24816,1
1.373,392.87,528.8,137.6,1.113e-17,4.2356e-06,1.5937,0.0038892,0.0010618,1.4621e-22,-1.273,4.2356e-06,0.0038892,0.0010618,1.4621e-22,2.2578e+05,1.9975,1,0.9433,1.41,0.24843,1
1.373,392.87,528.8,137.6,1.1132e-17,4.239e-06,1.5956,0.0038935,0.0010629,1.6194e-22,-1.2757,4.239e-06,0.0038935,0.0010629,1.6194e-22,2.2578e+05,1.9975,1,0.94434,1.411,0.2487,1
1.373,392.87,528.8,137.61,1.1135e-17,4.2425e-06,1.5975,0.0038977,0.0010641,1.7766e-22,-1.2784,4.2425e-06,0.0038977,0.0010641,1.7766e-22,2.2577e+05,1.9975,1,0.94537,1.412,0.24898,1
1.373,392.87,528.8,137.61,1.1137e-17,4.2459e-06,1.5994,0.0039019,0.0010652,1.9339e-22,-1.2811,4.2459e-06,0.0039019,0.0010652,1.9339e-22,2.2577e+05,1.9975,1,0.94641,1.413,0.24925,1
1.373,392.87,528.8,137.62,1.1139e-17,4.2494e-06,1.6013,0.0039061,0.0010664,2.0911e-22,-1.2838,4.2494e-06,0.0039061,0.0010664,2.0911e-22,2.2577e+05,1.9975,1,0.94745,1.414,0.24952,1
1.373,392.87,528.79,137.63,1.1141e-17,4.2529e-06,1.6032,0.0039103,0.0010675,2.2484e-22,-1.2865,4.2529e-06,0.0039103,0.0010675,2.2484e-22,2.2577e+05,1.9975,1,0.94848,1.415,0.2498,1
1.373,392.87,528.79,137.63,1.1144e-17,4.2563e-06,1.6051,0.0039145,0.0010687,2.4056e-22,-1.2892,4.2563e-06,0.0039145,0.0010687,2.4056e-22,2.2577e+05,1.9975,1,0.94952,1.416,0.25007,1
1.373,392.87,528.79,137.64,1.1146e-17,4.2598e-06,1.607,0.0039187,0.0010698,2.5629e-22,-1.2919,4.2598e-06,0.0039187,0.0010698,2.5629e-22,2.2577e+05,1.9975,1,0.95056,1.417,0.25034,1
1.373,392.87,528.79,137.64,1.1148e-17,4.2632e-06,1.6089,0.003923,0.001071,2.7202e-22,-1.2947,4.2632e-06,0.003923,0.001071,2.7202e-22,2.2577e+05,1.9975,1,0.95159,1.418,0.25061,1
1.373,392.87,528.79,137.65,1.115e-17,4.2667e-06,1.6108,0.0039272,0.0010721,2.8774e-22,-1.2974,4.2667e-06,0.0039272,0.0010721,2.8774e-22,2.2577e+05,1.9975,1,0.95263,1.419,0.25089,1
1.373,392.88,528.79,137.66,1.1153e-17,4.2702e-06,1.6127,0.0039314,0.0010733,3.0347e-22,-1.3001,4.2702e-06,0.0039314,0.0010733,3.0347e-22,2.2577e+05,1.9975,1,0.95367,1.42,0.25116,1
1.373,392.88,528.79,137.66,1.1155e-17,4.2736e-06,1.6146,0.0039356,0.0010744,3.1919e-22,-1.3028,4.2736e-06,0.0039356,0.0010744,3.1919e-22,2.2577e+05,1.9975,1,0.9547,1.421,0.25143,1
1.373,392.88,528.79,137.67,1.1157e-17,4.2771e-06,1.6165,0.0039398,0.0010756,3.3492e-22,-1.3055,4.2771e-06,0.0039398,0.0010756,3.3492e-22,2.2577e+05,1.9975,1,0.95574,1.422,0.25171,1
1.373,392.88,528.78,137.67,1.1159e-17,4.2806e-06,1.6184,0.003944,0.0010767,3.5064e-22,-1.3082,4.2806e-06,0.003944,0.0010767,3.5064e-22,2.2577e+05,1.9975,1,0.95678,1.423,0.25198,1
1.373,392.88,528.78,137.68,1.1162e-17,4.284e-06,1.6203,0.0039482,0.0010779,3.6637e-22,-1.3109,4.284e-06,0.0039482,0.0010779,3.6637e-22,2.2577e+05,1.9975,1,0.95781,1.424,0.25225,1
1.373,392.88,528.78,137.68,1.0883e-17,4.2887e-06,1.6224,0.0039531,0.0010792,3.7044e-22,-1.3137,4.2887e-06,0.0039531,0.0010792,3.7044e-22,2.2577e+05,1.9975,1,0.95885,1.425,0.25253,1
1.373,392.88,528.78,137.69,1.0291e-17,4.2948e-06,1.6248,0.0039588,0.0010807,3.6147e-22,-1.3165,4.2948e-06,0.0039588,0.0010807,3.6147e-22,2.2577e+05,1.9974,1,0.95989,1.426,0.2528,1
1.373,392.88,528.78,137.7,9.6985e-18,4.3009e-06,1.6271,0.0039644,0.0010823,3.5249e-22,-1.3194,4.3009e-06,0.0039644,0.0010823,3.5249e-22,2.2577e+05,1.9974,1,0.96092,1.427,0.25307,1
1.373,392.88,528.78,137.7,9.1061e-18,4.3069e-06,1.6294,0.0039701,0.0010838,3.4351e-22,-1.3222,4.3069e-06,0.0039701,0.0010838,3.4351e-22,2.2577e+05,1.9974,1,0.96196,1.428,0.25334,1
1.373,392.88,528.78,137.71,8.5136e-18,4.313e-06,1.6317,0.0039757,0.0010854,3.3453e-22,-1.3251,4.313e-06,0.0039757,0.0010854,3.3453e-22,2.2577e+05,1.9974,1,0.963,1.429,0.25362,1
1.373,392.88,528.78,137.71,7.9212e-18,4.3191e-06,1.6341,0.0039814,0.0010869,3.2555e-22,-1.3279,4.3191e-06,0.0039814,0.0010869,3.2555e-22,2.2577e+05,1.9974,1,0.96403,1.43,0.25389,1
1.373,392.88,528.77,137.72,7.3287e-18,4.3252e-06,1.6364,0.003987,0.0010885,3.1658e-22,-1.3308,4.3252e-06,0.003987,0.0010885,3.1658e-22,2.2577e+05,1.9974,1,0.96507,1.431,0.25416,1
1.373,392.88,528.77,137.72,6.7362e-18,4.3313e-06,1.6387,0.0039926,0.00109,3.076e-22,-1.3336,4.3313e-06,0.0039926,0.00109,3.076e-22,2.2577e+05,1.9974,1,0.96611,1.432,0.25444,1
1.373,392.88,528.77,137.73,6.1438e-18,4.3373e-06,1.641,0.0039983,0.0010915,2.9862e-22,-1.3365,4.3373e-06,0.0039983,0.0010915,2.9862e-22,2.2577e+05,1.9974,1,0.96714,1.433,0.25471,1
1.373,392.88,528.77,137.74,5.5513e-18,4.3434e-06,1.6433,0.0040039,0.0010931,2.8964e-22,-1.3393,4.3434e-06,0.0040039,0.0010931,2.8964e-22,2.2577e+05,1.9974,1,0.96818,1.434,0.25498,1
1.373,392.88,528.77,137.74,4.9589e-18,4.3495e-06,1.6457,0.0040096,0.0010946,2.8066e-22,-1.3422,4.3495e-06,0.0040096,0.0010946,2.8066e-22,2.2577e+05,1.9974,1,0.96922,1.435,0.25526,1
1.373,392.88,528.77,137.75,4.3664e-18,4.3556e-06,1.648,0.0040152,0.0010962,2.7169e-22,-1.345,4.3556e-06,0.0040152,0.0010962,2.7169e-22,2.2577e+05,1.9974,1,0.97025,1.436,0.25553,1
1.373,392.88,528.77,137.75,3.7739e-18,4.3616e-06,1.6503,0.0040209,0.0010977,2.6271e-22,-1.3479,4.3616e-06,0.0040209,0.0010977,2.6271e-22,2.2577e+05,1.9974,1,0.97129,1.437,0.2558,1
1.373,392.88,528.76,137.76,3.1815e-18,4.3677e-06,1.6526,0.0040265,0.0010992,2.5373e-22,-1.3508,4.3677e-06,0.0040265,0.0010992,2.5373e-22,2.2577e+05,1.9974,1,0.97233,1.438,0.25607,1
1.373,392.88,528.76,137.77,2.589e-18,4.3738e-06,1.655,0.0040322,0.0011008,2.4475e-22,-1.3536,4.3738e-06,0.0040322,0.0011008,2.4475e-22,2.2577e+05,1.9974,1,0.97336,1.439,0.25635,1
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.9744,1.44,0.25662,1
1.373,392.88,528.76,137.78,1.4041e-18,4.3859e-06,1.6596,0.0040435,0.0011039,2.2679e-22,-1.3593,4.3859e-06,0.0040435,0.0011039,2.2679e-22,2.2577e+05,1.9974,1,0.97544,1.441,0.25689,1
1.373,392.88,528.76,137.78,8.1157e-19,4.392e-06,1.6619,0.0040491,0.0011054,2.1782e-22,-1.3622,4.392e-06,0.0040491,0.0011054,2.1782e-22,2.2577e+05,1.9974,1,0.97647,1.442,0.25717,1
1.373,392.88,528.76,137.79,2.1916e-19,4.3981e-06,1.6643,0.0040547,0.0011069,2.0884e-22,-1.365,4.3981e-06,0.0040547,0.0011069,2.0884e-22,2.2577e+05,1.9974,1,0.97751,1.443,0.25744,1
1.373,392.88,528.76,137.79,-1.4228e-20,4.4052e-06,1.6668,0.004061,0.0011086,2.0946e-22,-1.3679,4.4052e-06,0.004061,0.0011086,2.0946e-22,2.2577e+05,1.9974,1,0.97855,1.444,0.25771,1
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.97958,1.445,0.25798,1
1.373,392.88,528.75,137.81,-9.6774e-21,4.4207e-06,1.672,0.0040741,0.0011122,2.2331e-22,-1.3736,4.4207e-06,0.0040741,0.0011122,2.2331e-22,2.2577e+05,1.9974,1,0.98062,1.446,0.25826,1
1.373,392.88,528.75,137.81,-7.4182e-21,4.4285e-06,1.6746,0.0040807,0.001114,2.3023e-22,-1.3765,4.4285e-06,0.0040807,0.001114,2.3023e-22,2.2576e+05,1.9974,1,0.98166,1.447,0.25853,1
1.373,392.88,528.75,137.82,-5.1423e-21,4.4362e-06,1.6772,0.0040873,0.0011158,2.3716e-22,-1.3794,4.4362e-06,0.0040873,0.0011158,2.3716e-22,2.2576e+05,1.9974,1,0.98269,1.448,0.2588,1
1.373,392.88,528.75,137.82,-2.8675e-21,4.444e-06,1.6798,0.0040939,0.0011176,2.4408e-22,-1.3823,4.444e-06,0.0040939,0.0011176,2.4408e-22,2.2576e+05,1.9974,1,0.98373,1.449,0.25908,1
1.373,392.88,528.75,137.83,-6.0835e-22,4.4517e-06,1.6824,0.0041004,0.0011194,2.51e-22,-1.3851,4.4517e-06,0.0041004,0.0011194,2.51e-22,2.2576e+05,1.9974,1,0.98477,1.45,0.25935,1
1.373,392.88,528.75,137.83,1.6676e-21,4.4595e-06,1.685,0.004107,0.0011212,2.5793e-22,-1.388,4.4595e-06,0.004107,0.0011212,2.5793e-22,2.2576e+05,1.9974,1,0.9858,1.451,0.25962,1
1.373,392.88,528.75,137.84,3.9423e-21,4.4672e-06,1.6876,0.0041136,0.001123,2.6485e-22,-1.3909,4.4672e-06,0.0041136,0.001123,2.6485e-22,2.2576e+05,1.9974,1,0.98684,1.452,0.2599,1
1.373,392.88,528.75,137.84,6.2182e-21,4.475e-06,1.6902,0.0041202,0.0011248,2.7177e-22,-1.3937,4.475e-06,0.0041202,0.0011248,2.7177e-22,2.2576e+05,1.9974,1,0.98787,1.453,0.26017,1
1.373,392.88,528.75,137.85,8.4774e-21,4.4827e-06,1.6928,0.0041268,0.0011266,2.787e-22,-1.3966,4.4827e-06,0.0041268,0.0011266,2.787e-22,2.2576e+05,1.9973,1,0.98891,1.454,0.26044,1
1.373,392.88,528.74,137.86,1.0752e-20,4.4905e-06,1.6954,0.0041334,0.0011284,2.8562e-22,-1.3995,4.4905e-06,0.0041334,0.0011284,2.8562e-22,2.2576e+05,1.9973,1,0.98995,1.455,0.26072,1
1.373,392.88,528.74,137.86,1.3028e-20,4.4982e-06,1.698,0.0041399,0.0011302,2.9254e-22,-1.4024,4.4982e-06,0.0041399,0.0011302,2.9254e-22,2.2576e+05,1.9973,1,0.99098,1.456,0.26099,1
1.373,392.88,528.74,137.87,1.5303e-20,4.506e-06,1.7006,0.0041465,0.001132,2.9947e-22,-1.4052,4.506e-06,0.0041465,0.001132,2.9947e-22,2.2576e+05,1.9973,1,0.99202,1.457,0.26126,1
1.373,392.88,528.74,137.87,1.7579e-20,4.5137e-06,1.7032,0.0041531,0.0011338,3.0639e-22,-1.4081,4.5137e-06,0.0041531,0.0011338,3.0639e-22,2.2576e+05,1.9973,1,0.99306,1.458,0.26153,1
1.373,392.88,528.74,137.88,1.9838e-20,4.5215e-06,1.7058,0.0041597,0.0011356,3.1332e-22,-1.411,4.5215e-06,0.0041597,0.0011356,3.1332e-22,2.2576e+05,1.9973,1,0.99409,1.459,0.26181,1
1.373,392.88,528.74,137.88,2.2113e-20,4.5292e-06,1.7084,0.0041663,0.0011374,3.2024e-22,-1.4139,4.5292e-06,0.0041663,0.0011374,3.2024e-22,2.2576e+05,1.9973,1,0.99513,1.46,0.26208,1
1.373,392.88,528.74,137.89,2.4389e-20,4.537e-06,1.711,0.0041728,0.0011392,3.2716e-22,-1.4167,4.537e-06,0.0041728,0.0011392,3.2716e-22,2.2576e+05,1.9973,1,0.99617,1.461,0.26235,1
1.373,392.88,528.74,137.89,2.6648e-20,4.5448e-06,1.7137,0.0041794,0.001141,3.3409e-22,-1.4196,4.5448e-06,0.0041794,0.001141,3.3409e-22,2.2576e+05,1.9973,1,0.9972,1.462,0.26263,1
1.373,392.88,528.73,137.9,4.6323e-19,4.5557e-06,1.7168,0.0041878,0.0011433,3.4252e-22,-1.423,4.5557e-06,0.0041878,0.0011433,3.4252e-22,2.2576e+05,1.9973,1,0.99824,1.463,0.2629,1
1.373,392.88,528.73,137.91,1.0557e-18,4.5677e-06,1.7201,0.0041967,0.0011457,3.515e-22,-1.4265,4.5677e-06,0.0041967,0.0011457,3.515e-22,2.2576e+05,1.9973,1,0.99928,1.464,0.26317,1
1.373,392.88,528.73,137.91,1.6481e-18,4.5797e-06,1.7234,0.0042057,0.0011481,3.6048e-22,-1.43,4.5797e-06,0.0042057,0.0011481,3.6048e-22,2.2576e+05,1.9973,1,1.0003,1.465,0.26344,1
1.373,392.88,528.73,137.92,2.2406e-18,4.5918e-06,1.7267,0.0042146,0.0011506,3.6946e-22,-1.4335,4.5918e-06,0.0042146,0.0011506,3.6946e-22,2.2576e+05,1.9973,1,1.0014,1.466,0.26372,1
1.373,392.88,528.73,137.92,2.833e-18,4.6038e-06,1.73,0.0042236,0.001153,3.7844e-22,-1.437,4.6038e-06,0.0042236,0.001153,3.7844e-22,2.2576e+05,1.9973,1,1.0024,1.467,0.26399,1
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.0034,1.468,0.26426,1
