"Ma","T","U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.699,359.82,528.93,436.58,-2.8183e-19,91662,1,0.29594,0.778,0.10147,1
1.6997,359.61,528.8,437.11,-1.6975e-19,91458,1,0.297,0.779,0.10184,1
1.7004,359.4,528.68,437.64,-5.7679e-20,91254,1,0.29807,0.78,0.1022,1
1.7011,359.19,528.56,438.17,3.0887e-20,91050,1,0.29913,0.781,0.10257,1
1.7018,358.98,528.44,438.68,-8.9337e-20,90855,1,0.3002,0.782,0.10293,1
1.7025,358.77,528.32,439.19,-2.0963e-19,90659,1,0.30126,0.783,0.1033,1
1.7031,358.57,528.21,439.71,-3.3e-19,90464,1,0.30233,0.784,0.10366,1
1.7038,358.36,528.09,440.22,-4.0757e-19,90271,1,0.30339,0.785,0.10403,1
1.7045,358.16,527.97,440.71,-4.0755e-19,90084,1,0.30446,0.786,0.10439,1
1.7051,357.96,527.86,441.21,-4.0752e-19,89897,1,0.30552,0.787,0.10475,1
1.7058,357.76,527.74,441.71,-4.0749e-19,89710,1,0.30658,0.788,0.10512,1
1.7065,357.56,527.63,442.2,-3.4105e-19,89528,1,0.30765,0.789,0.10548,1
1.7071,357.36,527.52,442.68,-2.3223e-19,89349,1,0.30871,0.79,0.10585,1
1.7077,357.16,527.41,443.17,-1.2344e-19,89169,1,0.30978,0.791,0.10622,1
1.7084,356.96,527.3,443.65,-1.4665e-20,88990,1,0.31084,0.792,0.10658,1
1.709,356.77,527.19,444.12,0,88818,1,0.31191,0.793,0.10695,1
1.7097,356.58,527.08,444.59,0,88646,1,0.31297,0.794,0.10731,1
1.7103,356.38,526.97,445.05,0,88474,1,0.31404,0.795,0.10768,1
1.7109,356.19,526.86,445.52,-1.2618e-20,88304,1,0.3151,0.796,0.10804,1
1.7115,356,526.76,445.97,-1.1788e-19,88139,1,0.31617,0.797,0.10841,1
1.7122,355.81,526.65,446.43,-2.2312e-19,87974,1,0.31723,0.798,0.10877,1
1.7128,355.63,526.55,446.88,-3.2835e-19,87810,1,0.31829,0.799,0.10914,1
1.7134,355.44,526.44,447.33,-3.9415e-19,87648,1,0.31936,0.8,0.1095,1
1.714,355.25,526.34,447.77,-3.9412e-19,87490,1,0.32042,0.801,0.10987,1
1.7146,355.07,526.24,448.21,-3.9409e-19,87332,1,0.32149,0.802,0.11023,1
1.7152,354.89,526.13,448.65,-3.9407e-19,87174,1,0.32255,0.803,0.1106,1
1.7158,354.7,526.03,449.08,-3.9308e-19,87020,1,0.32362,0.804,0.11096,1
1.7164,354.52,525.93,449.51,-3.9152e-19,86869,1,0.32468,0.805,0.11133,1
1.717,354.34,525.83,449.94,-3.8996e-19,86718,1,0.32575,0.806,0.11169,1
1.7176,354.16,525.73,450.36,-3.884e-19,86566,1,0.32681,0.807,0.11206,1
1.7182,353.99,525.63,450.78,-4.7918e-19,86420,1,0.32788,0.808,0.11242,1
1.7187,353.81,525.54,451.19,-5.8207e-19,86275,1,0.32894,0.809,0.11279,1
1.7193,353.63,525.44,451.61,-6.8494e-19,86129,1,0.33,0.81,0.11315,1
1.7199,353.46,525.34,452.02,-7.7334e-19,85985,1,0.33107,0.811,0.11352,1
1.7205,353.29,525.25,452.42,-7.7187e-19,85845,1,0.33213,0.812,0.11388,1
1.721,353.11,525.15,452.82,-7.7041e-19,85706,1,0.3332,0.813,0.11425,1
1.7216,352.94,525.06,453.23,-7.6894e-19,85566,1,0.33426,0.814,0.11461,1
1.7221,352.77,524.96,453.62,-7.2757e-19,85429,1,0.33533,0.815,0.11498,1
1.7227,352.6,524.87,454.01,-6.2465e-19,85294,1,0.33639,0.816,0.11534,1
1.7232,352.43,524.78,454.4,-5.2174e-19,85160,1,0.33746,0.817,0.11571,1
1.7238,352.27,524.69,454.79,-4.1885e-19,85026,1,0.33852,0.818,0.11607,1
1.7243,352.1,524.6,455.17,-3.8176e-19,84895,1,0.33959,0.819,0.11644,1
1.7249,351.93,524.51,455.55,-3.8043e-19,84766,1,0.34065,0.82,0.1168,1
1.7254,351.77,524.42,455.93,-3.791e-19,84637,1,0.34171,0.821,0.11717,1
1.726,351.61,524.33,456.31,-3.7776e-19,84508,1,0.34278,0.822,0.11753,1
1.7265,351.44,524.24,456.68,-3.7761e-19,84384,1,0.34384,0.823,0.11789,1
1.727,351.28,524.15,457.04,-3.7758e-19,84260,1,0.34491,0.824,0.11826,1
1.7275,351.12,524.06,457.41,-3.7756e-19,84135,1,0.34597,0.825,0.11863,1
1.7281,350.96,523.97,457.78,-3.6168e-19,84012,1,0.34704,0.826,0.11899,1
1.7286,350.81,523.89,458.13,-2.6085e-19,83893,1,0.3481,0.827,0.11936,1
1.7291,350.65,523.8,458.49,-1.6005e-19,83773,1,0.34917,0.828,0.11972,1
1.7296,350.49,523.72,458.85,-5.9259e-20,83654,1,0.35023,0.829,0.12009,1
1.7301,350.34,523.63,459.2,0,83536,1,0.3513,0.83,0.12045,1
1.7306,350.18,523.55,459.54,0,83421,1,0.35236,0.831,0.12082,1
1.7311,350.03,523.46,459.89,0,83306,1,0.35342,0.832,0.12118,1
1.7316,349.87,523.38,460.24,0,83191,1,0.35449,0.833,0.12155,1
1.7321,349.72,523.3,460.58,-6.5605e-20,83079,1,0.35555,0.834,0.12191,1
1.7326,349.57,523.22,460.91,-1.64e-19,82968,1,0.35662,0.835,0.12228,1
1.7331,349.42,523.14,461.25,-2.6238e-19,82857,1,0.35768,0.836,0.12264,1
1.7336,349.27,523.05,461.59,-3.6075e-19,82747,1,0.35875,0.837,0.12301,1
1.7341,349.13,522.97,461.91,-3.6846e-19,82640,1,0.35981,0.838,0.12337,1
1.7346,348.98,522.89,462.24,-3.6843e-19,82533,1,0.36088,0.839,0.12374,1
1.735,348.83,522.81,462.57,-3.6841e-19,82426,1,0.36194,0.84,0.1241,1
1.7355,348.69,522.73,462.89,-3.5106e-19,82320,1,0.363,0.841,0.12447,1
1.736,348.54,522.66,463.21,-2.5269e-19,82217,1,0.36407,0.842,0.12483,1
1.7365,348.4,522.58,463.53,-1.5433e-19,82114,1,0.36513,0.843,0.12519,1
1.7369,348.25,522.5,463.85,-5.5982e-20,82011,1,0.3662,0.844,0.12556,1
1.7374,348.11,522.42,464.16,4.169e-20,81909,1,0.36726,0.845,0.12593,1
1.7378,347.97,522.35,464.47,1.3846e-19,81810,1,0.36833,0.846,0.12629,1
1.7383,347.83,522.27,464.78,2.3522e-19,81710,1,0.36939,0.847,0.12665,1
1.7388,347.69,522.19,465.09,3.3196e-19,81611,1,0.37046,0.848,0.12702,1
1.7392,347.55,522.12,465.39,3.6238e-19,81514,1,0.37152,0.849,0.12739,1
1.7397,347.41,522.05,465.69,3.6235e-19,81418,1,0.37259,0.85,0.12775,1
1.7401,347.28,521.97,465.99,3.6233e-19,81322,1,0.37365,0.851,0.12811,1
1.7406,347.14,521.9,466.29,3.623e-19,81226,1,0.37471,0.852,0.12848,1
1.741,347,521.82,466.58,2.7134e-19,81133,1,0.37578,0.853,0.12885,1
1.7414,346.87,521.75,466.88,1.746e-19,81040,1,0.37684,0.854,0.12921,1
1.7419,346.73,521.68,467.17,7.7874e-20,80947,1,0.37791,0.855,0.12957,1
1.7423,346.6,521.6,467.46,-4.0963e-20,80855,1,0.37897,0.856,0.12994,1
1.7428,346.47,521.53,467.74,-2.512e-19,80765,1,0.38004,0.857,0.13031,1
1.7432,346.34,521.46,468.03,-4.6135e-19,80675,1,0.3811,0.858,0.13067,1
1.7436,346.2,521.39,468.31,-6.7142e-19,80586,1,0.38217,0.859,0.13104,1
1.744,346.07,521.32,468.59,-7.8695e-19,80497,1,0.38323,0.86,0.1314,1
1.7445,345.94,521.25,468.87,-7.8678e-19,80411,1,0.3843,0.861,0.13177,1
1.7449,345.82,521.18,469.15,-7.8661e-19,80324,1,0.38536,0.862,0.13213,1
1.7453,345.69,521.11,469.42,-7.8644e-19,80237,1,0.38642,0.863,0.1325,1
1.7457,345.56,521.04,469.7,-5.7197e-19,80152,1,0.38749,0.864,0.13286,1
1.7461,345.43,520.97,469.96,-2.6757e-19,80068,1,0.38855,0.865,0.13323,1
1.7465,345.31,520.9,470.23,3.6723e-20,79984,1,0.38962,0.866,0.13359,1
1.7469,345.18,520.84,470.5,3.4091e-19,79900,1,0.39068,0.867,0.13396,1
1.7474,345.06,520.77,470.77,3.5342e-19,79819,1,0.39175,0.868,0.13432,1
1.7478,344.93,520.7,471.03,3.5339e-19,79738,1,0.39281,0.869,0.13469,1
1.7482,344.81,520.63,471.29,3.5337e-19,79656,1,0.39388,0.87,0.13505,1
1.7486,344.68,520.57,471.55,3.332e-19,79575,1,0.39494,0.871,0.13542,1
1.749,344.56,520.5,471.81,2.3884e-19,79497,1,0.39601,0.872,0.13578,1
1.7493,344.44,520.44,472.07,1.4449e-19,79418,1,0.39707,0.873,0.13615,1
1.7497,344.32,520.37,472.32,5.016e-20,79339,1,0.39813,0.874,0.13651,1
1.7501,344.2,520.3,472.58,0,79261,1,0.3992,0.875,0.13688,1
1.7505,344.08,520.24,472.82,0,79185,1,0.40026,0.876,0.13724,1
1.7509,343.96,520.17,473.07,0,79108,1,0.40133,0.877,0.1376,1
1.7513,343.84,520.11,473.32,0,79032,1,0.40239,0.878,0.13797,1
1.7517,343.73,520.05,473.57,0,78957,1,0.40346,0.879,0.13834,1
1.7521,343.61,519.98,473.81,0,78883,1,0.40452,0.88,0.1387,1
1.7524,343.49,519.92,474.06,0,78809,1,0.40559,0.881,0.13906,1
1.7528,343.38,519.86,474.3,0,78735,1,0.40665,0.882,0.13943,1
1.7532,343.26,519.79,474.54,0,78663,1,0.40772,0.883,0.1398,1
1.7536,343.15,519.73,474.77,0,78591,1,0.40878,0.884,0.14016,1
1.7539,343.03,519.67,475.01,0,78519,1,0.40984,0.885,0.14052,1
1.7543,342.92,519.61,475.25,-3.8028e-21,78447,1,0.41091,0.886,0.14089,1
1.7547,342.81,519.55,475.48,-2.024e-20,78377,1,0.41197,0.887,0.14126,1
1.755,342.69,519.48,475.71,-3.6769e-20,78307,1,0.41304,0.888,0.14162,1
1.7554,342.58,519.42,475.94,-5.3389e-20,78237,1,0.4141,0.889,0.14198,1
1.7557,342.47,519.36,476.17,-6.204e-20,78168,1,0.41517,0.89,0.14235,1
1.7561,342.36,519.3,476.4,-6.2215e-20,78100,1,0.41623,0.891,0.14272,1
1.7565,342.25,519.24,476.63,-6.2387e-20,78032,1,0.4173,0.892,0.14308,1
1.7568,342.14,519.18,476.85,-6.256e-20,77964,1,0.41836,0.893,0.14345,1
1.7572,342.03,519.12,477.08,-5.0314e-20,77898,1,0.41942,0.894,0.14381,1
1.7575,341.92,519.06,477.3,-3.3658e-20,77831,1,0.42049,0.895,0.14418,1
1.7579,341.81,519,477.52,-1.6905e-20,77765,1,0.42155,0.896,0.14454,1
1.7582,341.71,518.94,477.74,-6.3421e-23,77699,1,0.42262,0.897,0.14491,1
1.7586,341.6,518.88,477.95,0,77635,1,0.42368,0.898,0.14527,1
1.7589,341.49,518.83,478.17,0,77571,1,0.42475,0.899,0.14564,1
1.7593,341.39,518.77,478.39,0,77506,1,0.42581,0.9,0.146,1
1.7596,341.28,518.71,478.6,0,77442,1,0.42688,0.901,0.14637,1
1.7599,341.18,518.65,478.81,0,77380,1,0.42794,0.902,0.14673,1
1.7603,341.07,518.59,479.02,0,77318,1,0.42901,0.903,0.1471,1
1.7606,340.97,518.54,479.24,0,77255,1,0.43007,0.904,0.14746,1
1.7609,340.86,518.48,479.44,0,77194,1,0.43113,0.905,0.14783,1
1.7613,340.76,518.42,479.65,0,77133,1,0.4322,0.906,0.14819,1
1.7616,340.66,518.37,479.86,0,77073,1,0.43326,0.907,0.14856,1
1.7619,340.55,518.31,480.06,0,77012,1,0.43433,0.908,0.14892,1
1.7623,340.45,518.25,480.27,0,76953,1,0.43539,0.909,0.14929,1
1.7626,340.35,518.2,480.47,0,76894,1,0.43646,0.91,0.14965,1
1.7629,340.25,518.14,480.67,0,76835,1,0.43752,0.911,0.15001,1
1.7632,340.15,518.09,480.87,-2.6388e-22,76777,1,0.43859,0.912,0.15038,1
1.7635,340.05,518.03,481.07,-1.795e-20,76720,1,0.43965,0.913,0.15075,1
1.7639,339.95,517.98,481.27,-3.573e-20,76663,1,0.44072,0.914,0.15111,1
1.7642,339.85,517.92,481.46,-5.3602e-20,76605,1,0.44178,0.915,0.15147,1
1.7645,339.75,517.87,481.66,-6.6764e-20,76549,1,0.44284,0.916,0.15184,1
1.7648,339.65,517.81,481.85,-6.6941e-20,76493,1,0.44391,0.917,0.15221,1
1.7651,339.56,517.76,482.05,-6.7118e-20,76438,1,0.44497,0.918,0.15257,1
1.7654,339.46,517.7,482.24,-6.729e-20,76382,1,0.44604,0.919,0.15293,1
1.7658,339.36,517.65,482.43,-6.7475e-20,76327,1,0.4471,0.92,0.1533,1
1.7661,339.27,517.6,482.62,-6.7667e-20,76274,1,0.44817,0.921,0.15367,1
1.7664,339.17,517.54,482.81,-6.7859e-20,76220,1,0.44923,0.922,0.15403,1
1.7667,339.07,517.49,483,-6.8049e-20,76166,1,0.4503,0.923,0.15439,1
1.767,338.98,517.44,483.18,-6.8227e-20,76113,1,0.45136,0.924,0.15476,1
1.7673,338.88,517.38,483.37,-6.8406e-20,76060,1,0.45243,0.925,0.15513,1
1.7676,338.79,517.33,483.55,-6.8584e-20,76008,1,0.45349,0.926,0.15549,1
1.7679,338.69,517.28,483.74,-6.8142e-20,75956,1,0.45455,0.927,0.15586,1
1.7682,338.6,517.23,483.92,-4.9913e-20,75905,1,0.45562,0.928,0.15622,1
1.7685,338.51,517.17,484.1,-3.1585e-20,75853,1,0.45668,0.929,0.15659,1
1.7688,338.41,517.12,484.28,-1.3166e-20,75802,1,0.45775,0.93,0.15695,1
1.7691,338.32,517.07,484.46,0,75752,1,0.45881,0.931,0.15732,1
1.7694,338.23,517.02,484.64,0,75702,1,0.45988,0.932,0.15768,1
1.7697,338.13,516.97,484.82,0,75652,1,0.46094,0.933,0.15805,1
1.77,338.04,516.92,485,0,75602,1,0.46201,0.934,0.15841,1
1.7703,337.95,516.87,485.18,0,75553,1,0.46307,0.935,0.15878,1
1.7706,337.86,516.81,485.35,0,75505,1,0.46414,0.936,0.15914,1
1.7709,337.77,516.76,485.53,0,75457,1,0.4652,0.937,0.15951,1
1.7711,337.68,516.71,485.7,0,75408,1,0.46626,0.938,0.15987,1
1.7714,337.59,516.66,485.87,6.9756e-20,75360,1,0.46733,0.939,0.16024,1
1.7717,337.5,516.61,486.05,1.5719e-19,75313,1,0.46839,0.94,0.1606,1
1.772,337.41,516.56,486.22,2.446e-19,75266,1,0.46946,0.941,0.16097,1
1.7723,337.32,516.51,486.39,3.2742e-19,75219,1,0.47052,0.942,0.16133,1
1.7726,337.23,516.46,486.56,3.274e-19,75172,1,0.47159,0.943,0.1617,1
1.7729,337.14,516.41,486.73,3.2738e-19,75126,1,0.47265,0.944,0.16206,1
1.7731,337.05,516.36,486.9,3.2735e-19,75080,1,0.47372,0.945,0.16243,1
1.7734,336.96,516.32,487.06,2.9456e-19,75034,1,0.47478,0.946,0.16279,1
1.7737,336.88,516.27,487.23,1.8777e-19,74989,1,0.47585,0.947,0.16316,1
1.774,336.79,516.22,487.4,8.0895e-20,74944,1,0.47691,0.948,0.16352,1
1.7743,336.7,516.17,487.56,-2.6056e-20,74898,1,0.47797,0.949,0.16388,1
1.7745,336.61,516.12,487.73,-7.3053e-20,74854,1,0.47904,0.95,0.16425,1
1.7748,336.53,516.07,487.89,-7.3234e-20,74810,1,0.4801,0.951,0.16462,1
1.7751,336.44,516.02,488.05,-7.3412e-20,74766,1,0.48117,0.952,0.16498,1
1.7754,336.35,515.97,488.22,-7.3591e-20,74721,1,0.48223,0.953,0.16534,1
1.7756,336.27,515.93,488.38,-7.3784e-20,74678,1,0.4833,0.954,0.16571,1
1.7759,336.18,515.88,488.54,-7.3981e-20,74635,1,0.48436,0.955,0.16608,1
1.7762,336.1,515.83,488.7,-7.4177e-20,74592,1,0.48543,0.956,0.16644,1
1.7764,336.01,515.78,488.86,-6.8237e-20,74548,1,0.48649,0.957,0.1668,1
1.7767,335.93,515.73,489.02,1.7713e-20,74506,1,0.48755,0.958,0.16717,1
1.777,335.84,515.69,489.17,1.0365e-19,74464,1,0.48862,0.959,0.16754,1
1.7772,335.76,515.64,489.33,1.8957e-19,74422,1,0.48968,0.96,0.1679,1
1.7775,335.67,515.59,489.49,2.4743e-19,74379,1,0.49075,0.961,0.16826,1
1.7778,335.59,515.55,489.65,2.4721e-19,74338,1,0.49181,0.962,0.16863,1
1.778,335.51,515.5,489.8,2.4699e-19,74297,1,0.49288,0.963,0.169,1
1.7783,335.42,515.45,489.96,2.4676e-19,74255,1,0.49394,0.964,0.16936,1
1.7786,335.34,515.4,490.11,1.8482e-19,74214,1,0.49501,0.965,0.16973,1
1.7788,335.26,515.36,490.27,7.819e-20,74173,1,0.49607,0.966,0.17009,1
1.7791,335.18,515.31,490.42,-2.8519e-20,74133,1,0.49714,0.967,0.17046,1
1.7794,335.09,515.26,490.57,-1.3531e-19,74092,1,0.4982,0.968,0.17082,1
1.7796,335.01,515.22,490.72,-6.4818e-20,74052,1,0.49926,0.969,0.17119,1
1.7799,334.93,515.17,490.88,4.0754e-20,74012,1,0.50033,0.97,0.17155,1
1.7801,334.85,515.13,491.03,1.464e-19,73972,1,0.50139,0.971,0.17192,1
1.7804,334.77,515.08,491.18,2.4446e-19,73932,1,0.50246,0.972,0.17228,1
1.7807,334.68,515.03,491.33,2.6491e-19,73893,1,0.50352,0.973,0.17265,1
1.7809,334.6,514.99,491.48,2.8545e-19,73854,1,0.50459,0.974,0.17301,1
1.7812,334.52,514.94,491.63,3.061e-19,73815,1,0.50565,0.975,0.17338,1
1.7814,334.44,514.9,491.77,3.1953e-19,73776,1,0.50672,0.976,0.17374,1
1.7817,334.36,514.85,491.92,3.1908e-19,73737,1,0.50778,0.977,0.17411,1
1.7819,334.28,514.8,492.07,3.1863e-19,73699,1,0.50885,0.978,0.17447,1
1.7822,334.2,514.76,492.22,3.1818e-19,73661,1,0.50991,0.979,0.17484,1
1.7824,334.12,514.71,492.36,1.973e-19,73622,1,0.51097,0.98,0.1752,1
1.7827,334.04,514.67,492.51,-4.0433e-21,73584,1,0.51204,0.981,0.17557,1
1.7829,333.96,514.62,492.65,-2.0529e-19,73546,1,0.5131,0.982,0.17593,1
1.7832,333.88,514.58,492.8,-4.0645e-19,73508,1,0.51417,0.983,0.17629,1
1.7834,333.8,514.53,492.94,-4.3605e-19,73471,1,0.51523,0.984,0.17666,1
1.7837,333.72,514.49,493.09,-4.3631e-19,73434,1,0.5163,0.985,0.17703,1
1.7839,333.65,514.44,493.23,-4.3657e-19,73397,1,0.51736,0.986,0.17739,1
1.7842,333.57,514.4,493.37,-4.3446e-19,73359,1,0.51843,0.987,0.17775,1
1.7844,333.49,514.35,493.51,-4.1275e-19,73323,1,0.51949,0.988,0.17812,1
1.7847,333.41,514.31,493.66,-3.9095e-19,73286,1,0.52056,0.989,0.17849,1
1.7849,333.33,514.27,493.8,-3.6904e-19,73249,1,0.52162,0.99,0.17885,1
1.7852,333.25,514.22,493.94,-3.856e-19,73213,1,0.52268,0.991,0.17921,1
1.7854,333.18,514.18,494.08,-4.6966e-19,73177,1,0.52375,0.992,0.17958,1
1.7857,333.1,514.13,494.22,-5.5372e-19,73141,1,0.52481,0.993,0.17995,1
1.7859,333.02,514.09,494.36,-6.3778e-19,73105,1,0.52588,0.994,0.18031,1
1.7862,332.94,514.04,494.5,-4.4875e-19,73069,1,0.52694,0.995,0.18067,1
1.7864,332.87,514,494.64,-9.1238e-20,73033,1,0.52801,0.996,0.18104,1
1.7867,332.79,513.96,494.78,2.6589e-19,72998,1,0.52907,0.997,0.18141,1
1.7869,332.71,513.91,494.91,6.2265e-19,72962,1,0.53014,0.998,0.18177,1
1.7871,332.64,513.87,495.05,6.6773e-19,72927,1,0.5312,0.999,0.18214,1
1.7874,332.56,513.83,495.19,6.6737e-19,72892,1,0.53227,1,0.1825,1
1.7876,332.48,513.78,495.33,6.6701e-19,72856,1,0.53333,1.001,0.18287,1
1.7879,332.41,513.74,495.46,6.6663e-19,72822,1,0.53439,1.002,0.18323,1
1.7881,332.33,513.69,495.6,6.6614e-19,72787,1,0.53546,1.003,0.1836,1
1.7884,332.26,513.65,495.73,6.6564e-19,72753,1,0.53652,1.004,0.18396,1
1.7886,332.18,513.61,495.87,6.6516e-19,72718,1,0.53759,1.005,0.18433,1
1.7888,332.1,513.56,496,6.6473e-19,72683,1,0.53865,1.006,0.18469,1
1.7891,332.03,513.52,496.14,6.6436e-19,72649,1,0.53972,1.007,0.18506,1
1.7893,331.95,513.48,496.27,6.64e-19,72615,1,0.54078,1.008,0.18542,1
1.7895,331.88,513.43,496.41,6.6362e-19,72581,1,0.54185,1.009,0.18579,1
1.7898,331.8,513.39,496.54,5.5052e-19,72547,1,0.54291,1.01,0.18615,1
1.79,331.73,513.35,496.67,3.7321e-19,72513,1,0.54398,1.011,0.18652,1
1.7903,331.65,513.3,496.81,1.9612e-19,72480,1,0.54504,1.012,0.18688,1
1.7905,331.58,513.26,496.94,1.9201e-20,72446,1,0.5461,1.013,0.18725,1
1.7907,331.5,513.22,497.07,-7.3731e-20,72412,1,0.54717,1.014,0.18761,1
1.791,331.43,513.18,497.2,-1.5642e-19,72379,1,0.54823,1.015,0.18798,1
1.7912,331.35,513.13,497.34,-2.3911e-19,72346,1,0.5493,1.016,0.18834,1
1.7914,331.28,513.09,497.47,-2.8063e-19,72313,1,0.55036,1.017,0.18871,1
1.7917,331.2,513.05,497.6,-8.1549e-20,72279,1,0.55143,1.018,0.18907,1
1.7919,331.13,513,497.73,1.1743e-19,72246,1,0.55249,1.019,0.18944,1
1.7921,331.06,512.96,497.86,3.1629e-19,72214,1,0.55356,1.02,0.1898,1
1.7924,330.98,512.92,497.99,4.7777e-19,72181,1,0.55462,1.021,0.19016,1
1.7926,330.91,512.88,498.12,5.8347e-19,72149,1,0.55568,1.022,0.19053,1
1.7928,330.83,512.83,498.25,6.8927e-19,72116,1,0.55675,1.023,0.1909,1
1.7931,330.76,512.79,498.38,7.9516e-19,72083,1,0.55781,1.024,0.19126,1
1.7933,330.69,512.75,498.51,8.854e-19,72051,1,0.55888,1.025,0.19162,1
1.7935,330.61,512.71,498.64,9.6738e-19,72019,1,0.55994,1.026,0.19199,1
1.7938,330.54,512.67,498.76,1.0493e-18,71987,1,0.56101,1.027,0.19236,1
1.794,330.47,512.62,498.89,1.1313e-18,71954,1,0.56207,1.028,0.19272,1
1.7942,330.39,512.58,499.02,1.1172e-18,71922,1,0.56314,1.029,0.19308,1
1.7945,330.32,512.54,499.15,1.0936e-18,71891,1,0.5642,1.03,0.19345,1
1.7947,330.25,512.5,499.27,1.0698e-18,71859,1,0.56527,1.031,0.19382,1
1.7949,330.18,512.46,499.4,1.0498e-18,71827,1,0.56633,1.032,0.19418,1
1.7952,330.1,512.41,499.53,1.0491e-18,71795,1,0.56739,1.033,0.19455,1
1.7954,330.03,512.37,499.65,1.0485e-18,71764,1,0.56846,1.034,0.19491,1
1.7956,329.96,512.33,499.78,1.0478e-18,71732,1,0.56952,1.035,0.19528,1
1.7958,329.88,512.29,499.91,1.0373e-18,71701,1,0.57059,1.036,0.19564,1
1.7961,329.81,512.25,500.03,1.0131e-18,71670,1,0.57165,1.037,0.19601,1
1.7963,329.74,512.2,500.16,9.888e-19,71639,1,0.57272,1.038,0.19637,1
1.7965,329.67,512.16,500.28,9.644e-19,71607,1,0.57378,1.039,0.19674,1
1.7968,329.6,512.12,500.41,9.0107e-19,71576,1,0.57485,1.04,0.1971,1
1.797,329.52,512.08,500.53,8.1896e-19,71545,1,0.57591,1.041,0.19747,1
1.7972,329.45,512.04,500.66,7.3687e-19,71514,1,0.57698,1.042,0.19783,1
1.7974,329.38,511.99,500.78,6.5478e-19,71484,1,0.57804,1.043,0.1982,1
1.7977,329.31,511.95,500.91,5.9591e-19,71452,1,0.5791,1.044,0.19856,1
1.7979,329.24,511.91,501.03,5.3891e-19,71422,1,0.58017,1.045,0.19893,1
1.7981,329.16,511.87,501.15,4.8203e-19,71391,1,0.58123,1.046,0.19929,1
1.7983,329.09,511.83,501.28,4.3563e-19,71360,1,0.5823,1.047,0.19966,1
1.7986,329.02,511.79,501.4,4.3537e-19,71330,1,0.58336,1.048,0.20002,1
1.7988,328.95,511.75,501.52,4.3512e-19,71300,1,0.58443,1.049,0.20039,1
1.799,328.88,511.7,501.65,4.3486e-19,71270,1,0.58549,1.05,0.20075,1
1.7993,328.81,511.66,501.77,4.7015e-19,71239,1,0.58656,1.051,0.20112,1
1.7995,328.73,511.62,501.89,5.5101e-19,71209,1,0.58762,1.052,0.20148,1
1.7997,328.66,511.58,502.01,6.3184e-19,71179,1,0.58869,1.053,0.20185,1
1.7999,328.59,511.54,502.14,7.1268e-19,71149,1,0.58975,1.054,0.20221,1
1.8002,328.52,511.5,502.26,7.5457e-19,71119,1,0.59081,1.055,0.20257,1
1.8004,328.45,511.46,502.38,7.7931e-19,71089,1,0.59188,1.056,0.20294,1
1.8006,328.38,511.42,502.5,8.0415e-19,71059,1,0.59294,1.057,0.20331,1
1.8008,328.31,511.37,502.62,8.2909e-19,71030,1,0.59401,1.058,0.20367,1
1.8011,328.24,511.33,502.75,8.3041e-19,70999,1,0.59507,1.059,0.20403,1
1.8013,328.17,511.29,502.87,8.3042e-19,70970,1,0.59614,1.06,0.2044,1
1.8015,328.09,511.25,502.99,8.3043e-19,70940,1,0.5972,1.061,0.20477,1
1.8017,328.02,511.21,503.11,8.2531e-19,70910,1,0.59827,1.062,0.20513,1
1.802,327.95,511.17,503.23,7.9987e-19,70881,1,0.59933,1.063,0.20549,1
1.8022,327.88,511.13,503.35,7.7434e-19,70852,1,0.6004,1.064,0.20586,1
1.8024,327.81,511.09,503.47,7.487e-19,70822,1,0.60146,1.065,0.20623,1
1.8026,327.74,511.05,503.59,7.3464e-19,70793,1,0.60252,1.066,0.20659,1
1.8029,327.67,511.01,503.71,7.3447e-19,70764,1,0.60359,1.067,0.20696,1
1.8031,327.6,510.96,503.83,7.3428e-19,70735,1,0.60465,1.068,0.20732,1
1.8033,327.53,510.92,503.95,7.341e-19,70705,1,0.60572,1.069,0.20769,1
1.8035,327.46,510.88,504.07,7.5217e-19,70676,1,0.60678,1.07,0.20805,1
1.8037,327.39,510.84,504.19,7.777e-19,70647,1,0.60785,1.071,0.20842,1
1.804,327.32,510.8,504.31,8.0335e-19,70618,1,0.60891,1.072,0.20878,1
1.8042,327.25,510.76,504.43,8.2909e-19,70590,1,0.60998,1.073,0.20915,1
1.8044,327.18,510.72,504.54,8.2997e-19,70560,1,0.61104,1.074,0.20951,1
1.8046,327.11,510.68,504.66,8.2998e-19,70531,1,0.61211,1.075,0.20988,1
1.8049,327.04,510.64,504.78,8.3e-19,70503,1,0.61317,1.076,0.21024,1
1.8051,326.97,510.6,504.9,8.2422e-19,70474,1,0.61423,1.077,0.21061,1
1.8053,326.9,510.56,505.02,7.9798e-19,70446,1,0.6153,1.078,0.21097,1
1.8055,326.83,510.52,505.14,7.7164e-19,70417,1,0.61636,1.079,0.21134,1
1.8058,326.76,510.48,505.25,7.4519e-19,70388,1,0.61743,1.08,0.2117,1
1.806,326.69,510.43,505.37,7.6882e-19,70360,1,0.61849,1.081,0.21207,1
1.8062,326.62,510.39,505.49,8.4774e-19,70331,1,0.61956,1.082,0.21243,1
1.8064,326.55,510.35,505.61,9.2663e-19,70303,1,0.62062,1.083,0.2128,1
1.8066,326.48,510.31,505.73,1.0055e-18,70275,1,0.62169,1.084,0.21316,1
