"Ma","T","U:0","U:1","U:2","alphat","k","nut","omega","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.9978,300,694.73,1.0301e-11,0,0.54699,72.184,0.46593,154.93,1.0132e+05,1.174,1,0.135,0.135,0.282,1
1.9978,300,694.73,1.0878e-11,0,0.54698,72.181,0.46593,154.92,1.0132e+05,1.174,1,0.1375,0.1375,0.282,1
1.9978,300,694.73,1.1454e-11,0,0.54698,72.177,0.46592,154.91,1.0132e+05,1.174,1,0.14,0.14,0.282,1
1.9978,300,694.73,1.203e-11,0,0.54698,72.173,0.46592,154.9,1.0132e+05,1.174,1,0.1425,0.1425,0.282,1
1.9978,300,694.73,1.2606e-11,0,0.54698,72.17,0.46592,154.9,1.0132e+05,1.174,1,0.145,0.145,0.282,1
1.9978,300,694.73,1.3182e-11,0,0.54698,72.166,0.46592,154.89,1.0132e+05,1.174,1,0.1475,0.1475,0.282,1
1.9978,300,694.73,1.3758e-11,0,0.54697,72.163,0.46592,154.88,1.0132e+05,1.174,1,0.15,0.15,0.282,1
1.9978,300,694.73,1.4707e-11,0,0.54697,72.159,0.46591,154.88,1.0132e+05,1.174,1,0.1525,0.1525,0.282,1
1.9978,300,694.73,1.5656e-11,0,0.54697,72.155,0.46591,154.87,1.0132e+05,1.174,1,0.155,0.155,0.282,1
1.9978,300,694.73,1.6606e-11,0,0.54697,72.152,0.46591,154.86,1.0132e+05,1.174,1,0.1575,0.1575,0.282,1
1.9978,300,694.73,1.7555e-11,0,0.54696,72.148,0.46591,154.85,1.0132e+05,1.174,1,0.16,0.16,0.282,1
1.9978,300,694.73,1.8504e-11,0,0.54696,72.144,0.46591,154.85,1.0132e+05,1.174,1,0.1625,0.1625,0.282,1
1.9978,300,694.73,1.9453e-11,0,0.54696,72.141,0.4659,154.84,1.0132e+05,1.174,1,0.165,0.165,0.282,1
1.9978,300,694.73,2.0402e-11,0,0.54696,72.137,0.4659,154.83,1.0132e+05,1.174,1,0.1675,0.1675,0.282,1
1.9978,300,694.73,2.1351e-11,0,0.54696,72.134,0.4659,154.83,1.0132e+05,1.174,1,0.17,0.17,0.282,1
1.9978,300,694.73,2.23e-11,0,0.54695,72.13,0.4659,154.82,1.0132e+05,1.174,1,0.1725,0.1725,0.282,1
1.9978,300,694.73,2.325e-11,0,0.54695,72.126,0.4659,154.81,1.0132e+05,1.174,1,0.175,0.175,0.282,1
1.9978,300,694.73,2.4811e-11,0,0.54695,72.123,0.46589,154.8,1.0132e+05,1.174,1,0.1775,0.1775,0.282,1
1.9978,300,694.73,2.6373e-11,0,0.54695,72.119,0.46589,154.8,1.0132e+05,1.174,1,0.18,0.18,0.282,1
1.9978,300,694.73,2.7935e-11,0,0.54694,72.116,0.46589,154.79,1.0132e+05,1.174,1,0.1825,0.1825,0.282,1
1.9978,300,694.73,2.9496e-11,0,0.54694,72.112,0.46589,154.78,1.0132e+05,1.174,1,0.185,0.185,0.282,1
1.9978,300,694.73,3.1058e-11,0,0.54694,72.108,0.46589,154.78,1.0132e+05,1.174,1,0.1875,0.1875,0.282,1
1.9978,300,694.73,3.2619e-11,0,0.54694,72.105,0.46588,154.77,1.0132e+05,1.174,1,0.19,0.19,0.282,1
1.9978,300,694.73,3.4181e-11,0,0.54693,72.101,0.46588,154.76,1.0132e+05,1.174,1,0.1925,0.1925,0.282,1
1.9978,300,694.73,3.5743e-11,0,0.54693,72.097,0.46588,154.75,1.0132e+05,1.174,1,0.195,0.195,0.282,1
1.9978,300,694.73,3.7304e-11,0,0.54693,72.094,0.46588,154.75,1.0132e+05,1.174,1,0.1975,0.1975,0.282,1
1.9978,300,694.73,3.8866e-11,0,0.54693,72.09,0.46588,154.74,1.0132e+05,1.174,1,0.2,0.2,0.282,1
1.9978,300,694.73,4.1432e-11,0,0.54693,72.087,0.46587,154.73,1.0132e+05,1.174,1,0.2025,0.2025,0.282,1
1.9978,300,694.73,4.3999e-11,0,0.54692,72.083,0.46587,154.73,1.0132e+05,1.174,1,0.205,0.205,0.282,1
1.9978,300,694.73,4.6565e-11,0,0.54692,72.079,0.46587,154.72,1.0132e+05,1.174,1,0.2075,0.2075,0.282,1
1.9978,300,694.73,4.9132e-11,0,0.54692,72.076,0.46587,154.71,1.0132e+05,1.174,1,0.21,0.21,0.282,1
1.9978,300,694.73,5.1698e-11,0,0.54692,72.072,0.46587,154.71,1.0132e+05,1.174,1,0.2125,0.2125,0.282,1
1.9978,300,694.73,5.4264e-11,0,0.54691,72.069,0.46586,154.7,1.0132e+05,1.174,1,0.215,0.215,0.282,1
1.9978,300,694.73,5.6831e-11,0,0.54691,72.065,0.46586,154.69,1.0132e+05,1.174,1,0.2175,0.2175,0.282,1
1.9978,300,694.73,5.9397e-11,0,0.54691,72.061,0.46586,154.68,1.0132e+05,1.174,1,0.22,0.22,0.282,1
1.9978,300,694.73,6.1964e-11,0,0.54691,72.058,0.46586,154.68,1.0132e+05,1.174,1,0.2225,0.2225,0.282,1
1.9978,300,694.73,6.453e-11,0,0.5469,72.054,0.46586,154.67,1.0132e+05,1.174,1,0.225,0.225,0.282,1
1.9978,300,694.73,6.8738e-11,0,0.5469,72.051,0.46586,154.66,1.0132e+05,1.174,1,0.2275,0.2275,0.282,1
1.9978,300,694.73,7.2945e-11,0,0.5469,72.047,0.46585,154.66,1.0132e+05,1.174,1,0.23,0.23,0.282,1
1.9978,300,694.73,7.7153e-11,0,0.5469,72.043,0.46585,154.65,1.0132e+05,1.174,1,0.2325,0.2325,0.282,1
1.9978,300,694.73,8.136e-11,0,0.5469,72.04,0.46585,154.64,1.0132e+05,1.174,1,0.235,0.235,0.282,1
1.9978,300,694.73,8.5568e-11,0,0.54689,72.036,0.46585,154.63,1.0132e+05,1.174,1,0.2375,0.2375,0.282,1
1.9978,300,694.73,8.9775e-11,0,0.54689,72.033,0.46585,154.63,1.0132e+05,1.174,1,0.24,0.24,0.282,1
1.9978,300,694.73,9.3983e-11,0,0.54689,72.029,0.46584,154.62,1.0132e+05,1.174,1,0.2425,0.2425,0.282,1
1.9978,300,694.73,9.8191e-11,0,0.54689,72.025,0.46584,154.61,1.0132e+05,1.174,1,0.245,0.245,0.282,1
1.9978,300,694.73,1.024e-10,0,0.54688,72.022,0.46584,154.61,1.0132e+05,1.174,1,0.2475,0.2475,0.282,1
1.9978,300,694.73,1.0661e-10,0,0.54688,72.018,0.46584,154.6,1.0132e+05,1.174,1,0.25,0.25,0.282,1
1.9978,300,694.73,1.135e-10,0,0.54688,72.014,0.46584,154.59,1.0132e+05,1.174,1,0.2525,0.2525,0.282,1
1.9978,300,694.73,1.2039e-10,0,0.54688,72.011,0.46583,154.59,1.0132e+05,1.174,1,0.255,0.255,0.282,1
1.9978,300,694.73,1.2728e-10,0,0.54687,72.007,0.46583,154.58,1.0132e+05,1.174,1,0.2575,0.2575,0.282,1
1.9978,300,694.73,1.3418e-10,0,0.54687,72.004,0.46583,154.57,1.0132e+05,1.174,1,0.26,0.26,0.282,1
1.9978,300,694.73,1.4107e-10,0,0.54687,72,0.46583,154.56,1.0132e+05,1.174,1,0.2625,0.2625,0.282,1
1.9978,300,694.73,1.4796e-10,0,0.54687,71.996,0.46583,154.56,1.0132e+05,1.174,1,0.265,0.265,0.282,1
1.9978,300,694.73,1.5485e-10,0,0.54687,71.993,0.46582,154.55,1.0132e+05,1.174,1,0.2675,0.2675,0.282,1
1.9978,300,694.73,1.6175e-10,0,0.54686,71.989,0.46582,154.54,1.0132e+05,1.174,1,0.27,0.27,0.282,1
1.9978,300,694.73,1.6864e-10,0,0.54686,71.986,0.46582,154.54,1.0132e+05,1.174,1,0.2725,0.2725,0.282,1
1.9978,300,694.73,1.7553e-10,0,0.54686,71.982,0.46582,154.53,1.0132e+05,1.174,1,0.275,0.275,0.282,1
1.9978,300,694.73,1.8682e-10,0,0.54686,71.979,0.46582,154.52,1.0132e+05,1.174,1,0.2775,0.2775,0.282,1
1.9978,300,694.73,1.9811e-10,0,0.54685,71.975,0.46581,154.51,1.0132e+05,1.174,1,0.28,0.28,0.282,1
1.9978,300,694.73,2.094e-10,0,0.54685,71.971,0.46581,154.51,1.0132e+05,1.174,1,0.2825,0.2825,0.282,1
1.9978,300,694.73,2.2069e-10,0,0.54685,71.968,0.46581,154.5,1.0132e+05,1.174,1,0.285,0.285,0.282,1
1.9978,300,694.73,2.3198e-10,0,0.54685,71.964,0.46581,154.49,1.0132e+05,1.174,1,0.2875,0.2875,0.282,1
1.9978,300,694.73,2.4327e-10,0,0.54684,71.961,0.46581,154.49,1.0132e+05,1.174,1,0.29,0.29,0.282,1
1.9978,300,694.73,2.5456e-10,0,0.54684,71.957,0.4658,154.48,1.0132e+05,1.174,1,0.2925,0.2925,0.282,1
1.9978,300,694.73,2.6585e-10,0,0.54684,71.953,0.4658,154.47,1.0132e+05,1.174,1,0.295,0.295,0.282,1
1.9978,300,694.73,2.7714e-10,0,0.54684,71.95,0.4658,154.46,1.0132e+05,1.174,1,0.2975,0.2975,0.282,1
