"Ma","T","U:0","U:1","U:2","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.58547,504.47,252.95,81.536,-4.6418e-17,4.3043e+05,2.9657,1,0.04065,0.537,0.016835,1
0.58577,504.36,252.71,82.3,-4.5706e-17,4.3075e+05,2.9686,1,0.041749,0.538,0.01729,1
0.58706,504.19,253.07,82.828,-4.3186e-17,4.3038e+05,2.967,1,0.042847,0.539,0.017745,1
0.58836,504.03,253.42,83.356,-4.0666e-17,4.3001e+05,2.9654,1,0.043946,0.54,0.0182,1
0.58966,503.87,253.77,83.884,-3.8145e-17,4.2964e+05,2.9638,1,0.045045,0.541,0.018655,1
0.59096,503.7,254.13,84.412,-3.5625e-17,4.2928e+05,2.9622,1,0.046143,0.542,0.01911,1
0.59225,503.54,254.48,84.941,-3.3105e-17,4.2891e+05,2.9606,1,0.047242,0.543,0.019565,1
0.59355,503.38,254.83,85.469,-3.0585e-17,4.2854e+05,2.959,1,0.04834,0.544,0.02002,1
0.59485,503.21,255.19,85.997,-2.8064e-17,4.2817e+05,2.9574,1,0.049439,0.545,0.020475,1
0.59614,503.05,255.54,86.525,-2.5544e-17,4.278e+05,2.9558,1,0.050538,0.546,0.02093,1
0.59744,502.89,255.89,87.053,-2.3024e-17,4.2743e+05,2.9542,1,0.051636,0.547,0.021385,1
0.59874,502.72,256.25,87.581,-2.0504e-17,4.2706e+05,2.9526,1,0.052735,0.548,0.02184,1
0.60003,502.56,256.6,88.11,-1.7983e-17,4.2669e+05,2.951,1,0.053834,0.549,0.022295,1
0.60133,502.4,256.95,88.638,-1.5463e-17,4.2632e+05,2.9494,1,0.054932,0.55,0.02275,1
0.60263,502.23,257.3,89.166,-1.2943e-17,4.2595e+05,2.9478,1,0.056031,0.551,0.023205,1
0.60393,502.07,257.66,89.694,-1.0422e-17,4.2558e+05,2.9462,1,0.05713,0.552,0.02366,1
0.60522,501.91,258.01,90.222,-7.9022e-18,4.2521e+05,2.9446,1,0.058228,0.553,0.024115,1
0.60652,501.74,258.36,90.75,-5.3818e-18,4.2484e+05,2.943,1,0.059327,0.554,0.02457,1
0.60782,501.58,258.72,91.279,-2.8616e-18,4.2447e+05,2.9414,1,0.060426,0.555,0.025025,1
0.60911,501.42,259.07,91.807,-3.4137e-19,4.241e+05,2.9398,1,0.061524,0.556,0.02548,1
0.61043,501.26,259.47,92.263,1.1669e-18,4.2366e+05,2.9377,1,0.062623,0.557,0.025935,1
0.61179,501.13,259.94,92.609,1.1327e-18,4.2312e+05,2.9347,1,0.063722,0.558,0.02639,1
0.61315,500.99,260.41,92.955,1.0987e-18,4.2258e+05,2.9318,1,0.06482,0.559,0.026845,1
0.61451,500.86,260.88,93.301,1.0646e-18,4.2204e+05,2.9288,1,0.065919,0.56,0.0273,1
0.61587,500.72,261.35,93.647,1.0305e-18,4.215e+05,2.9259,1,0.067017,0.561,0.027755,1
0.61723,500.58,261.82,93.992,9.9642e-19,4.2096e+05,2.9229,1,0.068116,0.562,0.02821,1
0.61858,500.45,262.3,94.338,9.6231e-19,4.2042e+05,2.9199,1,0.069215,0.563,0.028665,1
0.61994,500.31,262.77,94.684,9.2823e-19,4.1988e+05,2.917,1,0.070313,0.564,0.02912,1
0.6213,500.17,263.24,95.03,8.9415e-19,4.1934e+05,2.914,1,0.071412,0.565,0.029575,1
0.62266,500.04,263.71,95.376,8.6007e-19,4.188e+05,2.9111,1,0.072511,0.566,0.03003,1
0.62402,499.9,264.18,95.722,8.2599e-19,4.1826e+05,2.9081,1,0.073609,0.567,0.030485,1
0.62538,499.77,264.65,96.068,7.9188e-19,4.1773e+05,2.9051,1,0.074708,0.568,0.03094,1
0.62673,499.63,265.12,96.414,7.578e-19,4.1719e+05,2.9022,1,0.075807,0.569,0.031395,1
0.62809,499.49,265.59,96.76,7.2372e-19,4.1665e+05,2.8992,1,0.076905,0.57,0.03185,1
0.62945,499.36,266.06,97.106,6.8964e-19,4.1611e+05,2.8963,1,0.078004,0.571,0.032305,1
0.63081,499.22,266.53,97.452,6.5553e-19,4.1557e+05,2.8933,1,0.079103,0.572,0.03276,1
0.63217,499.09,267.01,97.798,6.2145e-19,4.1503e+05,2.8903,1,0.080201,0.573,0.033215,1
0.63353,498.95,267.48,98.144,5.8737e-19,4.1449e+05,2.8874,1,0.0813,0.574,0.03367,1
0.63488,498.81,267.95,98.49,5.5329e-19,4.1395e+05,2.8844,1,0.082399,0.575,0.034125,1
0.63608,498.7,268.37,98.783,5.3721e-19,4.1346e+05,2.8817,1,0.083497,0.576,0.03458,1
0.63714,498.6,268.75,99.03,5.3719e-19,4.1302e+05,2.8792,1,0.084596,0.577,0.035035,1
0.6382,498.5,269.12,99.277,5.372e-19,4.1258e+05,2.8767,1,0.085694,0.578,0.03549,1
0.63925,498.4,269.5,99.524,5.372e-19,4.1215e+05,2.8742,1,0.086793,0.579,0.035945,1
0.64031,498.3,269.88,99.77,5.3721e-19,4.1171e+05,2.8718,1,0.087892,0.58,0.0364,1
0.64137,498.21,270.25,100.02,5.3722e-19,4.1127e+05,2.8693,1,0.08899,0.581,0.036855,1
0.64242,498.11,270.63,100.26,5.3719e-19,4.1083e+05,2.8668,1,0.090089,0.582,0.03731,1
0.64348,498.01,271.01,100.51,5.372e-19,4.104e+05,2.8643,1,0.091188,0.583,0.037765,1
0.64454,497.91,271.38,100.76,5.372e-19,4.0996e+05,2.8618,1,0.092286,0.584,0.03822,1
0.64559,497.81,271.76,101,5.3722e-19,4.0952e+05,2.8593,1,0.093385,0.585,0.038675,1
0.64665,497.71,272.14,101.25,5.3718e-19,4.0908e+05,2.8568,1,0.094484,0.586,0.03913,1
0.64771,497.61,272.51,101.5,5.3719e-19,4.0865e+05,2.8543,1,0.095582,0.587,0.039585,1
0.64877,497.52,272.89,101.74,5.372e-19,4.0821e+05,2.8518,1,0.096681,0.588,0.04004,1
0.64982,497.42,273.27,101.99,5.3721e-19,4.0777e+05,2.8494,1,0.09778,0.589,0.040495,1
0.65088,497.32,273.64,102.24,5.3721e-19,4.0733e+05,2.8469,1,0.098878,0.59,0.04095,1
0.65194,497.22,274.02,102.48,5.3718e-19,4.069e+05,2.8444,1,0.099977,0.591,0.041405,1
0.65299,497.12,274.4,102.73,5.3719e-19,4.0646e+05,2.8419,1,0.10108,0.592,0.04186,1
0.65405,497.02,274.77,102.98,5.372e-19,4.0602e+05,2.8394,1,0.10217,0.593,0.042315,1
0.65511,496.93,275.15,103.22,5.3721e-19,4.0558e+05,2.8369,1,0.10327,0.594,0.04277,1
0.65597,496.85,275.45,103.43,5.1837e-19,4.0523e+05,2.8349,1,0.10437,0.595,0.043225,1
0.65673,496.77,275.71,103.62,4.899e-19,4.0492e+05,2.8331,1,0.10547,0.596,0.04368,1
0.65748,496.7,275.98,103.82,4.6144e-19,4.046e+05,2.8313,1,0.10657,0.597,0.044135,1
0.65824,496.63,276.24,104.01,4.3298e-19,4.0429e+05,2.8296,1,0.10767,0.598,0.04459,1
0.659,496.56,276.5,104.2,4.0452e-19,4.0398e+05,2.8278,1,0.10877,0.599,0.045045,1
0.65976,496.49,276.76,104.39,3.7601e-19,4.0367e+05,2.826,1,0.10986,0.6,0.0455,1
0.66052,496.42,277.03,104.58,3.4755e-19,4.0336e+05,2.8242,1,0.11096,0.601,0.045955,1
0.66128,496.35,277.29,104.77,3.1909e-19,4.0305e+05,2.8225,1,0.11206,0.602,0.04641,1
0.66204,496.27,277.55,104.96,2.9063e-19,4.0273e+05,2.8207,1,0.11316,0.603,0.046865,1
0.66279,496.2,277.81,105.15,2.6216e-19,4.0242e+05,2.8189,1,0.11426,0.604,0.04732,1
0.66355,496.13,278.08,105.34,2.3366e-19,4.0211e+05,2.8171,1,0.11536,0.605,0.047775,1
0.66431,496.06,278.34,105.53,2.0519e-19,4.018e+05,2.8153,1,0.11646,0.606,0.04823,1
0.66507,495.99,278.6,105.72,1.7673e-19,4.0149e+05,2.8136,1,0.11756,0.607,0.048685,1
0.66583,495.92,278.86,105.91,1.4827e-19,4.0118e+05,2.8118,1,0.11865,0.608,0.04914,1
0.66659,495.85,279.13,106.1,1.1977e-19,4.0087e+05,2.81,1,0.11975,0.609,0.049595,1
0.66735,495.78,279.39,106.29,9.1306e-20,4.0055e+05,2.8082,1,0.12085,0.61,0.05005,1
0.6681,495.7,279.65,106.49,6.2841e-20,4.0024e+05,2.8065,1,0.12195,0.611,0.050505,1
0.66886,495.63,279.91,106.68,3.4375e-20,3.9993e+05,2.8047,1,0.12305,0.612,0.05096,1
0.66962,495.56,280.18,106.87,5.909e-21,3.9962e+05,2.8029,1,0.12415,0.613,0.051415,1
0.67022,495.5,280.38,107.03,-1.5935e-23,3.9938e+05,2.8015,1,0.12525,0.614,0.05187,1
0.67079,495.45,280.57,107.18,-9.4347e-24,3.9915e+05,2.8003,1,0.12634,0.615,0.052325,1
0.67135,495.39,280.76,107.34,-3.5912e-24,3.9893e+05,2.799,1,0.12744,0.616,0.05278,1
0.67191,495.34,280.94,107.49,1.5955e-24,3.9871e+05,2.7977,1,0.12854,0.617,0.053235,1
0.67247,495.29,281.13,107.64,6.1252e-24,3.9848e+05,2.7965,1,0.12964,0.618,0.05369,1
0.67304,495.23,281.32,107.8,-8.0763e-24,3.9826e+05,2.7952,1,0.13074,0.619,0.054145,1
0.6736,495.18,281.51,107.95,-3.4819e-24,3.9803e+05,2.794,1,0.13184,0.62,0.0546,1
0.67416,495.12,281.7,108.1,4.5497e-25,3.9781e+05,2.7927,1,0.13294,0.621,0.055055,1
0.67472,495.07,281.88,108.26,5.648e-24,3.9759e+05,2.7914,1,0.13403,0.622,0.05551,1
0.67528,495.01,282.07,108.41,-4.4733e-24,3.9736e+05,2.7902,1,0.13513,0.623,0.055965,1
0.67585,494.96,282.26,108.56,-1.3192e-24,3.9714e+05,2.7889,1,0.13623,0.624,0.05642,1
0.67641,494.9,282.45,108.72,1.1766e-24,3.9692e+05,2.7876,1,0.13733,0.625,0.056875,1
0.67697,494.85,282.64,108.87,3.0137e-24,3.9669e+05,2.7864,1,0.13843,0.626,0.05733,1
0.67753,494.8,282.82,109.02,4.1918e-24,3.9647e+05,2.7851,1,0.13953,0.627,0.057785,1
0.6781,494.74,283.01,109.18,-9.3062e-25,3.9625e+05,2.7838,1,0.14063,0.628,0.05824,1
0.67866,494.69,283.2,109.33,8.97e-25,3.9602e+05,2.7826,1,0.14173,0.629,0.058695,1
0.67922,494.63,283.39,109.48,1.2902e-24,3.958e+05,2.7813,1,0.14282,0.63,0.05915,1
0.67978,494.58,283.58,109.64,1.0236e-24,3.9557e+05,2.7801,1,0.14392,0.631,0.059605,1
0.68035,494.52,283.76,109.79,-7.7846e-27,3.9535e+05,2.7788,1,0.14502,0.632,0.06006,1
0.68079,494.48,283.91,109.92,-2.1783e-18,3.9518e+05,2.7778,1,0.14612,0.633,0.060515,1
0.68123,494.44,284.05,110.05,-4.5345e-18,3.9501e+05,2.7769,1,0.14722,0.634,0.06097,1
0.68167,494.39,284.2,110.17,-6.8906e-18,3.9484e+05,2.7759,1,0.14832,0.635,0.061425,1
0.68211,494.35,284.34,110.3,-9.2467e-18,3.9467e+05,2.775,1,0.14942,0.636,0.06188,1
0.68255,494.3,284.48,110.43,-1.1603e-17,3.945e+05,2.7741,1,0.15051,0.637,0.062335,1
0.68299,494.26,284.63,110.55,-1.3959e-17,3.9433e+05,2.7731,1,0.15161,0.638,0.06279,1
0.68343,494.22,284.77,110.68,-1.6315e-17,3.9416e+05,2.7722,1,0.15271,0.639,0.063245,1
0.68387,494.17,284.91,110.8,-1.8671e-17,3.9399e+05,2.7712,1,0.15381,0.64,0.0637,1
0.68431,494.13,285.05,110.93,-2.1027e-17,3.9382e+05,2.7703,1,0.15491,0.641,0.064155,1
0.68475,494.08,285.2,111.06,-2.3384e-17,3.9365e+05,2.7693,1,0.15601,0.642,0.06461,1
0.68519,494.04,285.34,111.18,-2.574e-17,3.9349e+05,2.7684,1,0.15711,0.643,0.065065,1
0.68563,494,285.48,111.31,-2.8096e-17,3.9332e+05,2.7674,1,0.15821,0.644,0.06552,1
0.68607,493.95,285.63,111.44,-3.0452e-17,3.9315e+05,2.7665,1,0.1593,0.645,0.065975,1
0.68651,493.91,285.77,111.56,-3.2808e-17,3.9298e+05,2.7656,1,0.1604,0.646,0.06643,1
0.68694,493.87,285.91,111.69,-3.5165e-17,3.9281e+05,2.7646,1,0.1615,0.647,0.066885,1
0.68738,493.82,286.06,111.82,-3.7521e-17,3.9264e+05,2.7637,1,0.1626,0.648,0.06734,1
0.68782,493.78,286.2,111.94,-3.9877e-17,3.9247e+05,2.7627,1,0.1637,0.649,0.067795,1
0.68826,493.73,286.34,112.07,-4.2233e-17,3.923e+05,2.7618,1,0.1648,0.65,0.06825,1
0.6887,493.69,286.48,112.19,-4.4322e-17,3.9213e+05,2.7608,1,0.1659,0.651,0.068705,1
0.68906,493.65,286.6,112.3,-4.1959e-17,3.92e+05,2.7601,1,0.16699,0.652,0.06916,1
0.68942,493.62,286.71,112.4,-3.9596e-17,3.9186e+05,2.7594,1,0.16809,0.653,0.069615,1
0.68978,493.58,286.83,112.51,-3.7233e-17,3.9173e+05,2.7586,1,0.16919,0.654,0.07007,1
0.69014,493.54,286.95,112.62,-3.487e-17,3.9159e+05,2.7579,1,0.17029,0.655,0.070525,1
0.6905,493.51,287.06,112.72,-3.2508e-17,3.9146e+05,2.7571,1,0.17139,0.656,0.07098,1
0.69086,493.47,287.18,112.83,-3.0145e-17,3.9132e+05,2.7564,1,0.17249,0.657,0.071435,1
0.69122,493.43,287.29,112.93,-2.7782e-17,3.9119e+05,2.7556,1,0.17359,0.658,0.07189,1
0.69158,493.4,287.41,113.04,-2.5419e-17,3.9105e+05,2.7549,1,0.17468,0.659,0.072345,1
0.69193,493.36,287.52,113.15,-2.3056e-17,3.9092e+05,2.7541,1,0.17578,0.66,0.0728,1
0.69229,493.32,287.64,113.25,-2.0693e-17,3.9078e+05,2.7534,1,0.17688,0.661,0.073255,1
0.69265,493.29,287.75,113.36,-1.833e-17,3.9065e+05,2.7526,1,0.17798,0.662,0.07371,1
0.69301,493.25,287.87,113.46,-1.5967e-17,3.9051e+05,2.7519,1,0.17908,0.663,0.074165,1
0.69337,493.21,287.98,113.57,-1.3604e-17,3.9038e+05,2.7512,1,0.18018,0.664,0.07462,1
0.69373,493.18,288.1,113.67,-1.1241e-17,3.9024e+05,2.7504,1,0.18128,0.665,0.075075,1
0.69409,493.14,288.21,113.78,-8.8786e-18,3.9011e+05,2.7497,1,0.18238,0.666,0.07553,1
0.69445,493.1,288.33,113.89,-6.5157e-18,3.8997e+05,2.7489,1,0.18347,0.667,0.075985,1
0.69481,493.07,288.45,113.99,-4.1529e-18,3.8984e+05,2.7482,1,0.18457,0.668,0.07644,1
0.69517,493.03,288.56,114.1,-1.7899e-18,3.897e+05,2.7474,1,0.18567,0.669,0.076895,1
0.69552,492.99,288.67,114.2,5.7171e-19,3.8957e+05,2.7467,1,0.18677,0.67,0.07735,1
0.69583,492.96,288.77,114.29,2.9278e-18,3.8946e+05,2.7461,1,0.18787,0.671,0.077805,1
0.69613,492.93,288.87,114.38,5.284e-18,3.8935e+05,2.7455,1,0.18897,0.672,0.07826,1
0.69643,492.9,288.96,114.47,7.6401e-18,3.8924e+05,2.7449,1,0.19007,0.673,0.078715,1
0.69674,492.87,289.06,114.56,9.9964e-18,3.8913e+05,2.7442,1,0.19116,0.674,0.07917,1
0.69704,492.83,289.16,114.65,1.2352e-17,3.8901e+05,2.7436,1,0.19226,0.675,0.079625,1
0.69735,492.8,289.26,114.74,1.4709e-17,3.889e+05,2.743,1,0.19336,0.676,0.08008,1
0.69765,492.77,289.35,114.83,1.7065e-17,3.8879e+05,2.7424,1,0.19446,0.677,0.080535,1
0.69796,492.74,289.45,114.92,1.9421e-17,3.8868e+05,2.7418,1,0.19556,0.678,0.08099,1
0.69826,492.71,289.55,115.01,2.1777e-17,3.8856e+05,2.7412,1,0.19666,0.679,0.081445,1
0.69857,492.68,289.64,115.1,2.4133e-17,3.8845e+05,2.7406,1,0.19776,0.68,0.0819,1
0.69887,492.64,289.74,115.19,2.6489e-17,3.8834e+05,2.7399,1,0.19886,0.681,0.082355,1
0.69918,492.61,289.84,115.28,2.8846e-17,3.8823e+05,2.7393,1,0.19995,0.682,0.08281,1
nan,nan,nan,nan,nan,nan,nan,0,0.20105,0.683,0.083265,1
0.69979,492.55,290.03,115.46,3.3558e-17,3.88e+05,2.7381,1,0.20215,0.684,0.08372,1
0.70009,492.52,290.13,115.55,3.5914e-17,3.8789e+05,2.7375,1,0.20325,0.685,0.084175,1
0.70039,492.48,290.23,115.64,3.827e-17,3.8778e+05,2.7369,1,0.20435,0.686,0.08463,1
0.7007,492.45,290.32,115.73,4.0626e-17,3.8767e+05,2.7363,1,0.20545,0.687,0.085085,1
0.701,492.42,290.42,115.82,4.2983e-17,3.8756e+05,2.7356,1,0.20655,0.688,0.08554,1
0.7013,492.39,290.51,115.91,4.3825e-17,3.8745e+05,2.7351,1,0.20764,0.689,0.085995,1
0.70156,492.36,290.6,115.99,4.1462e-17,3.8735e+05,2.7345,1,0.20874,0.69,0.08645,1
0.70182,492.34,290.68,116.07,3.9099e-17,3.8726e+05,2.734,1,0.20984,0.691,0.086905,1
0.70209,492.31,290.77,116.15,3.6736e-17,3.8716e+05,2.7335,1,0.21094,0.692,0.08736,1
0.70235,492.28,290.85,116.22,3.4373e-17,3.8706e+05,2.733,1,0.21204,0.693,0.087815,1
0.70262,492.25,290.93,116.3,3.201e-17,3.8697e+05,2.7324,1,0.21314,0.694,0.08827,1
0.70288,492.22,291.02,116.38,2.9648e-17,3.8687e+05,2.7319,1,0.21424,0.695,0.088725,1
0.70315,492.2,291.1,116.46,2.7285e-17,3.8678e+05,2.7314,1,0.21533,0.696,0.08918,1
0.70341,492.17,291.19,116.54,2.4922e-17,3.8668e+05,2.7309,1,0.21643,0.697,0.089635,1
0.70368,492.14,291.27,116.61,2.2559e-17,3.8658e+05,2.7303,1,0.21753,0.698,0.09009,1
0.70394,492.11,291.35,116.69,2.0196e-17,3.8649e+05,2.7298,1,0.21863,0.699,0.090545,1
0.7042,492.08,291.44,116.77,1.7833e-17,3.8639e+05,2.7293,1,0.21973,0.7,0.091,1
0.70447,492.06,291.52,116.85,1.547e-17,3.863e+05,2.7288,1,0.22083,0.701,0.091455,1
0.70473,492.03,291.61,116.93,1.3107e-17,3.862e+05,2.7283,1,0.22193,0.702,0.09191,1
0.705,492,291.69,117.01,1.0744e-17,3.8611e+05,2.7277,1,0.22303,0.703,0.092365,1
0.70526,491.97,291.77,117.08,8.3816e-18,3.8601e+05,2.7272,1,0.22412,0.704,0.09282,1
0.70553,491.94,291.86,117.16,6.0187e-18,3.8591e+05,2.7267,1,0.22522,0.705,0.093275,1
0.70579,491.92,291.94,117.24,3.6559e-18,3.8582e+05,2.7262,1,0.22632,0.706,0.09373,1
0.70605,491.89,292.03,117.32,1.2929e-18,3.8572e+05,2.7256,1,0.22742,0.707,0.094185,1
0.70631,491.86,292.11,117.39,-1.0671e-18,3.8563e+05,2.7252,1,0.22852,0.708,0.09464,1
0.70654,491.84,292.18,117.46,-3.4235e-18,3.8555e+05,2.7247,1,0.22962,0.709,0.095095,1
0.70677,491.81,292.25,117.53,-5.78e-18,3.8546e+05,2.7242,1,0.23072,0.71,0.09555,1
0.70701,491.79,292.33,117.6,-8.1365e-18,3.8538e+05,2.7238,1,0.23181,0.711,0.096005,1
0.70724,491.76,292.4,117.67,-1.0493e-17,3.853e+05,2.7233,1,0.23291,0.712,0.09646,1
0.70747,491.74,292.48,117.74,-1.2849e-17,3.8521e+05,2.7229,1,0.23401,0.713,0.096915,1
0.70771,491.71,292.55,117.8,-1.5206e-17,3.8513e+05,2.7224,1,0.23511,0.714,0.09737,1
0.70794,491.69,292.63,117.87,-1.7562e-17,3.8504e+05,2.722,1,0.23621,0.715,0.097825,1
0.70818,491.66,292.7,117.94,-1.9919e-17,3.8496e+05,2.7215,1,0.23731,0.716,0.09828,1
0.70841,491.64,292.77,118.01,-2.2275e-17,3.8488e+05,2.7211,1,0.23841,0.717,0.098735,1
0.70864,491.61,292.85,118.08,-2.4632e-17,3.8479e+05,2.7206,1,0.23951,0.718,0.09919,1
0.70888,491.59,292.92,118.15,-2.6988e-17,3.8471e+05,2.7202,1,0.2406,0.719,0.099645,1
0.70911,491.56,293,118.22,-2.9345e-17,3.8463e+05,2.7197,1,0.2417,0.72,0.1001,1
0.70934,491.54,293.07,118.29,-3.1701e-17,3.8454e+05,2.7192,1,0.2428,0.721,0.10056,1
0.70958,491.51,293.15,118.35,-3.4058e-17,3.8446e+05,2.7188,1,0.2439,0.722,0.10101,1
0.70981,491.49,293.22,118.42,-3.6414e-17,3.8437e+05,2.7183,1,0.245,0.723,0.10147,1
0.71005,491.46,293.29,118.49,-3.8771e-17,3.8429e+05,2.7179,1,0.2461,0.724,0.10192,1
0.71028,491.44,293.37,118.56,-4.1127e-17,3.8421e+05,2.7174,1,0.2472,0.725,0.10238,1
0.71051,491.41,293.44,118.63,-4.3484e-17,3.8412e+05,2.717,1,0.24829,0.726,0.10283,1
0.71073,491.39,293.51,118.69,-4.4462e-17,3.8404e+05,2.7166,1,0.24939,0.727,0.10328,1
0.71094,491.37,293.58,118.76,-4.4462e-17,3.8397e+05,2.7162,1,0.25049,0.728,0.10374,1
0.71115,491.34,293.65,118.82,-4.4462e-17,3.839e+05,2.7158,1,0.25159,0.729,0.1042,1
0.71136,491.32,293.71,118.88,-4.4462e-17,3.8382e+05,2.7153,1,0.25269,0.73,0.10465,1
0.71157,491.3,293.78,118.94,-4.4462e-17,3.8375e+05,2.7149,1,0.25379,0.731,0.10511,1
0.71178,491.28,293.85,119,-4.4462e-17,3.8367e+05,2.7145,1,0.25489,0.732,0.10556,1
0.71199,491.25,293.91,119.06,-4.4462e-17,3.836e+05,2.7141,1,0.25598,0.733,0.10602,1
0.7122,491.23,293.98,119.12,-4.4462e-17,3.8352e+05,2.7137,1,0.25708,0.734,0.10647,1
0.71241,491.21,294.05,119.18,-4.4462e-17,3.8345e+05,2.7133,1,0.25818,0.735,0.10693,1
0.71262,491.19,294.11,119.24,-4.4462e-17,3.8337e+05,2.7129,1,0.25928,0.736,0.10738,1
0.71283,491.16,294.18,119.31,-4.4462e-17,3.833e+05,2.7125,1,0.26038,0.737,0.10784,1
0.71304,491.14,294.25,119.37,-4.4462e-17,3.8323e+05,2.7121,1,0.26148,0.738,0.10829,1
0.71325,491.12,294.31,119.43,-4.4462e-17,3.8315e+05,2.7117,1,0.26258,0.739,0.10875,1
0.71346,491.1,294.38,119.49,-4.4462e-17,3.8308e+05,2.7113,1,0.26368,0.74,0.1092,1
0.71367,491.07,294.45,119.55,-4.4462e-17,3.83e+05,2.7109,1,0.26477,0.741,0.10966,1
0.71388,491.05,294.51,119.61,-4.4462e-17,3.8293e+05,2.7105,1,0.26587,0.742,0.11011,1
0.71409,491.03,294.58,119.67,-4.4462e-17,3.8285e+05,2.7101,1,0.26697,0.743,0.11057,1
0.7143,491.01,294.65,119.73,-4.4462e-17,3.8278e+05,2.7097,1,0.26807,0.744,0.11102,1
0.71451,490.98,294.72,119.8,-4.4462e-17,3.8271e+05,2.7093,1,0.26917,0.745,0.11148,1
0.71471,490.96,294.78,119.85,-4.1087e-17,3.8264e+05,2.709,1,0.27027,0.746,0.11193,1
