"Ma","T","U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1429,428.16,451.76,147.03,-5.9339e-18,2.8972e+05,1,0.28955,0.772,0.09928,1
1.1429,428.17,451.74,147.06,-4.4845e-18,2.8974e+05,1,0.29062,0.773,0.099645,1
1.1428,428.17,451.72,147.1,-3.0352e-18,2.8975e+05,1,0.29168,0.774,0.10001,1
1.1428,428.18,451.69,147.13,-1.586e-18,2.8977e+05,1,0.29275,0.775,0.10038,1
1.1428,428.19,451.67,147.17,-1.3671e-19,2.8978e+05,1,0.29381,0.776,0.10074,1
1.1427,428.2,451.64,147.2,1.3124e-18,2.898e+05,1,0.29487,0.777,0.10111,1
1.1427,428.2,451.62,147.24,2.7614e-18,2.8982e+05,1,0.29594,0.778,0.10147,1
1.1427,428.21,451.6,147.27,4.2104e-18,2.8983e+05,1,0.297,0.779,0.10184,1
1.1426,428.22,451.57,147.31,5.6592e-18,2.8985e+05,1,0.29807,0.78,0.1022,1
1.1426,428.23,451.55,147.34,7.1081e-18,2.8986e+05,1,0.29913,0.781,0.10257,1
1.1426,428.23,451.52,147.38,8.5569e-18,2.8988e+05,1,0.3002,0.782,0.10293,1
1.1425,428.24,451.5,147.41,1.0006e-17,2.8989e+05,1,0.30126,0.783,0.1033,1
1.1425,428.25,451.48,147.45,1.0843e-17,2.8991e+05,1,0.30233,0.784,0.10366,1
1.1425,428.25,451.46,147.48,1.0831e-17,2.8992e+05,1,0.30339,0.785,0.10403,1
1.1424,428.26,451.44,147.51,1.0818e-17,2.8993e+05,1,0.30446,0.786,0.10439,1
1.1424,428.27,451.42,147.55,1.0805e-17,2.8995e+05,1,0.30552,0.787,0.10475,1
1.1424,428.27,451.39,147.58,1.0792e-17,2.8996e+05,1,0.30658,0.788,0.10512,1
1.1424,428.28,451.37,147.61,1.0779e-17,2.8997e+05,1,0.30765,0.789,0.10548,1
1.1423,428.28,451.35,147.65,1.0766e-17,2.8999e+05,1,0.30871,0.79,0.10585,1
1.1423,428.29,451.33,147.68,1.0753e-17,2.9e+05,1,0.30978,0.791,0.10622,1
1.1423,428.29,451.31,147.71,1.074e-17,2.9001e+05,1,0.31084,0.792,0.10658,1
1.1423,428.3,451.29,147.75,1.0727e-17,2.9002e+05,1,0.31191,0.793,0.10695,1
1.1422,428.31,451.27,147.78,1.0714e-17,2.9004e+05,1,0.31297,0.794,0.10731,1
1.1422,428.31,451.25,147.82,1.0701e-17,2.9005e+05,1,0.31404,0.795,0.10768,1
1.1422,428.32,451.23,147.85,1.0687e-17,2.9006e+05,1,0.3151,0.796,0.10804,1
1.1421,428.32,451.21,147.88,1.0674e-17,2.9008e+05,1,0.31617,0.797,0.10841,1
1.1421,428.33,451.19,147.92,1.0661e-17,2.9009e+05,1,0.31723,0.798,0.10877,1
1.1421,428.33,451.17,147.95,1.0299e-17,2.901e+05,1,0.31829,0.799,0.10914,1
1.1421,428.34,451.15,147.98,9.5784e-18,2.9011e+05,1,0.31936,0.8,0.1095,1
1.1421,428.34,451.13,148.01,8.858e-18,2.9012e+05,1,0.32042,0.801,0.10987,1
1.142,428.35,451.12,148.05,8.1375e-18,2.9013e+05,1,0.32149,0.802,0.11023,1
1.142,428.35,451.1,148.08,7.4171e-18,2.9014e+05,1,0.32255,0.803,0.1106,1
1.142,428.36,451.08,148.11,6.6966e-18,2.9015e+05,1,0.32362,0.804,0.11096,1
1.142,428.36,451.07,148.14,5.9762e-18,2.9015e+05,1,0.32468,0.805,0.11133,1
1.142,428.36,451.05,148.18,5.2559e-18,2.9016e+05,1,0.32575,0.806,0.11169,1
1.142,428.37,451.03,148.21,4.5355e-18,2.9017e+05,1,0.32681,0.807,0.11206,1
1.1419,428.37,451.01,148.24,3.8152e-18,2.9018e+05,1,0.32788,0.808,0.11242,1
1.1419,428.38,451,148.27,3.0949e-18,2.9019e+05,1,0.32894,0.809,0.11279,1
1.1419,428.38,450.98,148.31,2.3746e-18,2.902e+05,1,0.33,0.81,0.11315,1
1.1419,428.38,450.96,148.34,1.6544e-18,2.9021e+05,1,0.33107,0.811,0.11352,1
1.1419,428.39,450.95,148.37,9.3414e-19,2.9022e+05,1,0.33213,0.812,0.11388,1
1.1419,428.39,450.93,148.4,2.1391e-19,2.9023e+05,1,0.3332,0.813,0.11425,1
1.1418,428.39,450.91,148.43,-9.7035e-20,2.9023e+05,1,0.33426,0.814,0.11461,1
1.1418,428.4,450.9,148.47,-9.568e-20,2.9024e+05,1,0.33533,0.815,0.11498,1
1.1418,428.4,450.89,148.5,-9.4272e-20,2.9025e+05,1,0.33639,0.816,0.11534,1
1.1418,428.4,450.87,148.53,-9.2816e-20,2.9025e+05,1,0.33746,0.817,0.11571,1
1.1418,428.4,450.86,148.56,-9.1303e-20,2.9026e+05,1,0.33852,0.818,0.11607,1
1.1418,428.41,450.85,148.59,-8.9748e-20,2.9026e+05,1,0.33959,0.819,0.11644,1
1.1418,428.41,450.83,148.62,-8.814e-20,2.9027e+05,1,0.34065,0.82,0.1168,1
1.1418,428.41,450.82,148.65,-8.6484e-20,2.9027e+05,1,0.34171,0.821,0.11717,1
1.1418,428.41,450.81,148.68,-8.4774e-20,2.9028e+05,1,0.34278,0.822,0.11753,1
1.1418,428.42,450.79,148.72,-8.3017e-20,2.9028e+05,1,0.34384,0.823,0.11789,1
1.1418,428.42,450.78,148.75,-8.1211e-20,2.9029e+05,1,0.34491,0.824,0.11826,1
1.1418,428.42,450.76,148.78,-7.9354e-20,2.9029e+05,1,0.34597,0.825,0.11863,1
1.1417,428.42,450.75,148.81,-7.7447e-20,2.903e+05,1,0.34704,0.826,0.11899,1
1.1417,428.43,450.74,148.84,-7.5488e-20,2.903e+05,1,0.3481,0.827,0.11936,1
1.1417,428.43,450.72,148.87,-7.3481e-20,2.9031e+05,1,0.34917,0.828,0.11972,1
1.1417,428.43,450.71,148.9,-6.6754e-20,2.9031e+05,1,0.35023,0.829,0.12009,1
1.1417,428.43,450.7,148.93,-5.7392e-20,2.9031e+05,1,0.3513,0.83,0.12045,1
1.1417,428.43,450.69,148.96,-4.8005e-20,2.9032e+05,1,0.35236,0.831,0.12082,1
1.1417,428.43,450.68,148.99,-3.8594e-20,2.9032e+05,1,0.35342,0.832,0.12118,1
1.1417,428.44,450.67,149.02,-2.9157e-20,2.9032e+05,1,0.35449,0.833,0.12155,1
1.1417,428.44,450.66,149.05,-1.9695e-20,2.9032e+05,1,0.35555,0.834,0.12191,1
1.1417,428.44,450.65,149.08,-1.0209e-20,2.9032e+05,1,0.35662,0.835,0.12228,1
1.1417,428.44,450.64,149.11,-6.9846e-22,2.9033e+05,1,0.35768,0.836,0.12264,1
1.1417,428.44,450.63,149.14,8.8375e-21,2.9033e+05,1,0.35875,0.837,0.12301,1
1.1417,428.44,450.62,149.17,1.8399e-20,2.9033e+05,1,0.35981,0.838,0.12337,1
1.1417,428.44,450.61,149.2,2.7985e-20,2.9033e+05,1,0.36088,0.839,0.12374,1
1.1417,428.44,450.6,149.23,3.7596e-20,2.9033e+05,1,0.36194,0.84,0.1241,1
1.1417,428.45,450.59,149.26,4.723e-20,2.9034e+05,1,0.363,0.841,0.12447,1
1.1417,428.45,450.58,149.29,5.6891e-20,2.9034e+05,1,0.36407,0.842,0.12483,1
1.1417,428.45,450.57,149.32,6.6577e-20,2.9034e+05,1,0.36513,0.843,0.12519,1
1.1417,428.45,450.56,149.35,1.1217e-18,2.9034e+05,1,0.3662,0.844,0.12556,1
1.1417,428.45,450.55,149.38,2.5908e-18,2.9034e+05,1,0.36726,0.845,0.12593,1
1.1417,428.45,450.54,149.41,4.0596e-18,2.9034e+05,1,0.36833,0.846,0.12629,1
1.1417,428.45,450.54,149.44,5.5284e-18,2.9034e+05,1,0.36939,0.847,0.12665,1
1.1417,428.45,450.53,149.47,6.9972e-18,2.9034e+05,1,0.37046,0.848,0.12702,1
1.1418,428.45,450.52,149.5,8.4658e-18,2.9033e+05,1,0.37152,0.849,0.12739,1
1.1418,428.45,450.51,149.53,9.9345e-18,2.9033e+05,1,0.37259,0.85,0.12775,1
1.1418,428.45,450.5,149.56,1.1403e-17,2.9033e+05,1,0.37365,0.851,0.12811,1
1.1418,428.45,450.5,149.59,1.2871e-17,2.9033e+05,1,0.37471,0.852,0.12848,1
1.1418,428.45,450.49,149.61,1.434e-17,2.9033e+05,1,0.37578,0.853,0.12885,1
1.1418,428.45,450.48,149.64,1.5808e-17,2.9033e+05,1,0.37684,0.854,0.12921,1
1.1418,428.45,450.47,149.67,1.7276e-17,2.9033e+05,1,0.37791,0.855,0.12957,1
1.1418,428.45,450.47,149.7,1.8744e-17,2.9033e+05,1,0.37897,0.856,0.12994,1
1.1418,428.45,450.46,149.73,2.0212e-17,2.9033e+05,1,0.38004,0.857,0.13031,1
1.1418,428.45,450.45,149.76,2.168e-17,2.9033e+05,1,0.3811,0.858,0.13067,1
1.1418,428.45,450.44,149.79,2.1404e-17,2.9032e+05,1,0.38217,0.859,0.13104,1
1.1418,428.45,450.44,149.81,2.0668e-17,2.9032e+05,1,0.38323,0.86,0.1314,1
1.1418,428.45,450.43,149.84,1.9932e-17,2.9032e+05,1,0.3843,0.861,0.13177,1
1.1418,428.45,450.43,149.87,1.9195e-17,2.9031e+05,1,0.38536,0.862,0.13213,1
1.1419,428.45,450.42,149.9,1.8459e-17,2.9031e+05,1,0.38642,0.863,0.1325,1
1.1419,428.45,450.41,149.93,1.7722e-17,2.9031e+05,1,0.38749,0.864,0.13286,1
1.1419,428.45,450.41,149.95,1.6986e-17,2.9031e+05,1,0.38855,0.865,0.13323,1
1.1419,428.45,450.4,149.98,1.625e-17,2.903e+05,1,0.38962,0.866,0.13359,1
1.1419,428.45,450.4,150.01,1.5513e-17,2.903e+05,1,0.39068,0.867,0.13396,1
1.1419,428.45,450.39,150.04,1.4777e-17,2.903e+05,1,0.39175,0.868,0.13432,1
1.1419,428.45,450.38,150.06,1.4041e-17,2.9029e+05,1,0.39281,0.869,0.13469,1
1.1419,428.44,450.38,150.09,1.3304e-17,2.9029e+05,1,0.39388,0.87,0.13505,1
1.1419,428.44,450.37,150.12,1.2568e-17,2.9029e+05,1,0.39494,0.871,0.13542,1
1.1419,428.44,450.37,150.15,1.1832e-17,2.9028e+05,1,0.39601,0.872,0.13578,1
1.142,428.44,450.36,150.18,1.1096e-17,2.9028e+05,1,0.39707,0.873,0.13615,1
1.142,428.44,450.36,150.2,1.0357e-17,2.9028e+05,1,0.39813,0.874,0.13651,1
1.142,428.44,450.35,150.23,9.6185e-18,2.9027e+05,1,0.3992,0.875,0.13688,1
1.142,428.44,450.35,150.26,8.8797e-18,2.9027e+05,1,0.40026,0.876,0.13724,1
1.142,428.44,450.34,150.28,8.1409e-18,2.9026e+05,1,0.40133,0.877,0.1376,1
1.142,428.44,450.34,150.31,7.402e-18,2.9026e+05,1,0.40239,0.878,0.13797,1
1.142,428.44,450.33,150.34,6.6632e-18,2.9026e+05,1,0.40346,0.879,0.13834,1
1.142,428.44,450.33,150.36,5.9245e-18,2.9025e+05,1,0.40452,0.88,0.1387,1
1.1421,428.44,450.33,150.39,5.1858e-18,2.9025e+05,1,0.40559,0.881,0.13906,1
1.1421,428.43,450.32,150.41,4.447e-18,2.9024e+05,1,0.40665,0.882,0.13943,1
1.1421,428.43,450.32,150.44,3.7084e-18,2.9024e+05,1,0.40772,0.883,0.1398,1
1.1421,428.43,450.31,150.47,2.9697e-18,2.9023e+05,1,0.40878,0.884,0.14016,1
1.1421,428.43,450.31,150.49,2.2311e-18,2.9023e+05,1,0.40984,0.885,0.14052,1
1.1421,428.43,450.3,150.52,1.4925e-18,2.9023e+05,1,0.41091,0.886,0.14089,1
1.1421,428.43,450.3,150.55,7.5392e-19,2.9022e+05,1,0.41197,0.887,0.14126,1
1.1421,428.43,450.29,150.57,1.5387e-20,2.9022e+05,1,0.41304,0.888,0.14162,1
1.1422,428.43,450.29,150.6,-7.2437e-19,2.9021e+05,1,0.4141,0.889,0.14198,1
1.1422,428.43,450.29,150.62,-1.4641e-18,2.9021e+05,1,0.41517,0.89,0.14235,1
1.1422,428.43,450.28,150.65,-2.2039e-18,2.902e+05,1,0.41623,0.891,0.14272,1
1.1422,428.42,450.28,150.68,-2.9436e-18,2.902e+05,1,0.4173,0.892,0.14308,1
1.1422,428.42,450.28,150.7,-3.6832e-18,2.9019e+05,1,0.41836,0.893,0.14345,1
1.1422,428.42,450.27,150.73,-4.4228e-18,2.9019e+05,1,0.41942,0.894,0.14381,1
1.1422,428.42,450.27,150.75,-5.1623e-18,2.9018e+05,1,0.42049,0.895,0.14418,1
1.1423,428.42,450.26,150.78,-5.9018e-18,2.9018e+05,1,0.42155,0.896,0.14454,1
1.1423,428.42,450.26,150.8,-6.6412e-18,2.9017e+05,1,0.42262,0.897,0.14491,1
1.1423,428.42,450.26,150.83,-7.3806e-18,2.9017e+05,1,0.42368,0.898,0.14527,1
1.1423,428.42,450.25,150.85,-8.1199e-18,2.9016e+05,1,0.42475,0.899,0.14564,1
1.1423,428.41,450.25,150.88,-8.8591e-18,2.9015e+05,1,0.42581,0.9,0.146,1
1.1423,428.41,450.25,150.9,-9.5984e-18,2.9015e+05,1,0.42688,0.901,0.14637,1
1.1423,428.41,450.24,150.93,-1.0338e-17,2.9014e+05,1,0.42794,0.902,0.14673,1
1.1424,428.41,450.24,150.95,-1.1054e-17,2.9014e+05,1,0.42901,0.903,0.1471,1
1.1424,428.41,450.24,150.98,-1.0307e-17,2.9013e+05,1,0.43007,0.904,0.14746,1
1.1424,428.41,450.23,151,-9.5593e-18,2.9013e+05,1,0.43113,0.905,0.14783,1
1.1424,428.41,450.23,151.03,-8.8117e-18,2.9012e+05,1,0.4322,0.906,0.14819,1
1.1424,428.41,450.23,151.05,-8.0642e-18,2.9012e+05,1,0.43326,0.907,0.14856,1
1.1424,428.4,450.22,151.07,-7.3168e-18,2.9011e+05,1,0.43433,0.908,0.14892,1
1.1425,428.4,450.22,151.1,-6.5693e-18,2.9011e+05,1,0.43539,0.909,0.14929,1
1.1425,428.4,450.22,151.12,-5.8218e-18,2.901e+05,1,0.43646,0.91,0.14965,1
1.1425,428.4,450.21,151.15,-5.0744e-18,2.901e+05,1,0.43752,0.911,0.15001,1
1.1425,428.4,450.21,151.17,-4.327e-18,2.9009e+05,1,0.43859,0.912,0.15038,1
1.1425,428.4,450.21,151.2,-3.5797e-18,2.9009e+05,1,0.43965,0.913,0.15075,1
1.1425,428.4,450.2,151.22,-2.8324e-18,2.9008e+05,1,0.44072,0.914,0.15111,1
1.1425,428.4,450.2,151.24,-2.085e-18,2.9007e+05,1,0.44178,0.915,0.15147,1
1.1426,428.39,450.2,151.27,-1.3378e-18,2.9007e+05,1,0.44284,0.916,0.15184,1
1.1426,428.39,450.2,151.29,-5.9051e-19,2.9006e+05,1,0.44391,0.917,0.15221,1
1.1426,428.39,450.19,151.32,2.2344e-19,2.9006e+05,1,0.44497,0.918,0.15257,1
1.1426,428.39,450.19,151.34,1.7161e-18,2.9005e+05,1,0.44604,0.919,0.15293,1
1.1426,428.39,450.19,151.36,3.2085e-18,2.9005e+05,1,0.4471,0.92,0.1533,1
1.1426,428.39,450.18,151.39,4.7009e-18,2.9004e+05,1,0.44817,0.921,0.15367,1
1.1426,428.39,450.18,151.41,6.1932e-18,2.9004e+05,1,0.44923,0.922,0.15403,1
1.1427,428.39,450.18,151.43,7.6854e-18,2.9003e+05,1,0.4503,0.923,0.15439,1
1.1427,428.39,450.17,151.45,9.1776e-18,2.9003e+05,1,0.45136,0.924,0.15476,1
1.1427,428.38,450.17,151.48,1.067e-17,2.9002e+05,1,0.45243,0.925,0.15513,1
1.1427,428.38,450.17,151.5,1.2162e-17,2.9002e+05,1,0.45349,0.926,0.15549,1
1.1427,428.38,450.17,151.52,1.3653e-17,2.9001e+05,1,0.45455,0.927,0.15586,1
1.1427,428.38,450.16,151.55,1.5145e-17,2.9e+05,1,0.45562,0.928,0.15622,1
1.1427,428.38,450.16,151.57,1.6637e-17,2.9e+05,1,0.45668,0.929,0.15659,1
1.1427,428.38,450.16,151.59,1.8129e-17,2.8999e+05,1,0.45775,0.93,0.15695,1
1.1428,428.38,450.15,151.62,1.962e-17,2.8999e+05,1,0.45881,0.931,0.15732,1
1.1428,428.38,450.15,151.64,2.1112e-17,2.8998e+05,1,0.45988,0.932,0.15768,1
1.1428,428.38,450.15,151.66,2.2237e-17,2.8998e+05,1,0.46094,0.933,0.15805,1
1.1428,428.37,450.14,151.68,2.1495e-17,2.8997e+05,1,0.46201,0.934,0.15841,1
1.1428,428.37,450.14,151.71,2.0753e-17,2.8997e+05,1,0.46307,0.935,0.15878,1
1.1428,428.37,450.14,151.73,2.0011e-17,2.8996e+05,1,0.46414,0.936,0.15914,1
1.1428,428.37,450.14,151.75,1.9269e-17,2.8996e+05,1,0.4652,0.937,0.15951,1
1.1429,428.37,450.13,151.77,1.8528e-17,2.8995e+05,1,0.46626,0.938,0.15987,1
1.1429,428.37,450.13,151.79,1.7786e-17,2.8995e+05,1,0.46733,0.939,0.16024,1
1.1429,428.37,450.13,151.81,1.7044e-17,2.8994e+05,1,0.46839,0.94,0.1606,1
1.1429,428.37,450.12,151.84,1.6303e-17,2.8994e+05,1,0.46946,0.941,0.16097,1
1.1429,428.37,450.12,151.86,1.5561e-17,2.8993e+05,1,0.47052,0.942,0.16133,1
1.1429,428.36,450.12,151.88,1.482e-17,2.8993e+05,1,0.47159,0.943,0.1617,1
1.1429,428.36,450.11,151.9,1.4079e-17,2.8992e+05,1,0.47265,0.944,0.16206,1
1.1429,428.36,450.11,151.92,1.3337e-17,2.8992e+05,1,0.47372,0.945,0.16243,1
1.143,428.36,450.11,151.95,1.2596e-17,2.8991e+05,1,0.47478,0.946,0.16279,1
1.143,428.36,450.11,151.97,1.1855e-17,2.8991e+05,1,0.47585,0.947,0.16316,1
1.143,428.36,450.1,151.99,1.1111e-17,2.899e+05,1,0.47691,0.948,0.16352,1
1.143,428.36,450.1,152.01,1.0359e-17,2.899e+05,1,0.47797,0.949,0.16388,1
1.143,428.36,450.1,152.03,9.6063e-18,2.8989e+05,1,0.47904,0.95,0.16425,1
1.143,428.36,450.09,152.05,8.8539e-18,2.8989e+05,1,0.4801,0.951,0.16462,1
1.143,428.36,450.09,152.07,8.1015e-18,2.8988e+05,1,0.48117,0.952,0.16498,1
1.143,428.36,450.09,152.09,7.3492e-18,2.8988e+05,1,0.48223,0.953,0.16534,1
1.143,428.35,450.08,152.11,6.5969e-18,2.8987e+05,1,0.4833,0.954,0.16571,1
1.1431,428.35,450.08,152.14,5.8447e-18,2.8987e+05,1,0.48436,0.955,0.16608,1
1.1431,428.35,450.08,152.16,5.0924e-18,2.8987e+05,1,0.48543,0.956,0.16644,1
1.1431,428.35,450.08,152.18,4.3402e-18,2.8986e+05,1,0.48649,0.957,0.1668,1
1.1431,428.35,450.07,152.2,3.588e-18,2.8986e+05,1,0.48755,0.958,0.16717,1
1.1431,428.35,450.07,152.22,2.8359e-18,2.8985e+05,1,0.48862,0.959,0.16754,1
1.1431,428.35,450.07,152.24,2.0837e-18,2.8985e+05,1,0.48968,0.96,0.1679,1
1.1431,428.35,450.06,152.26,1.3316e-18,2.8984e+05,1,0.49075,0.961,0.16826,1
1.1431,428.35,450.06,152.28,5.7953e-19,2.8984e+05,1,0.49181,0.962,0.16863,1
1.1431,428.35,450.06,152.3,2.9718e-19,2.8983e+05,1,0.49288,0.963,0.169,1
1.1432,428.35,450.05,152.32,1.0435e-18,2.8983e+05,1,0.49394,0.964,0.16936,1
1.1432,428.35,450.05,152.34,1.7897e-18,2.8983e+05,1,0.49501,0.965,0.16973,1
1.1432,428.35,450.05,152.36,2.5359e-18,2.8982e+05,1,0.49607,0.966,0.17009,1
1.1432,428.34,450.04,152.38,3.282e-18,2.8982e+05,1,0.49714,0.967,0.17046,1
1.1432,428.34,450.04,152.4,4.028e-18,2.8981e+05,1,0.4982,0.968,0.17082,1
1.1432,428.34,450.04,152.42,4.7739e-18,2.8981e+05,1,0.49926,0.969,0.17119,1
1.1432,428.34,450.03,152.44,5.5197e-18,2.8981e+05,1,0.50033,0.97,0.17155,1
1.1432,428.34,450.03,152.46,6.2654e-18,2.898e+05,1,0.50139,0.971,0.17192,1
1.1432,428.34,450.03,152.48,7.0111e-18,2.898e+05,1,0.50246,0.972,0.17228,1
1.1432,428.34,450.02,152.5,7.7567e-18,2.8979e+05,1,0.50352,0.973,0.17265,1
1.1433,428.34,450.02,152.52,8.5021e-18,2.8979e+05,1,0.50459,0.974,0.17301,1
1.1433,428.34,450.02,152.54,9.2476e-18,2.8979e+05,1,0.50565,0.975,0.17338,1
1.1433,428.34,450.01,152.56,9.9929e-18,2.8978e+05,1,0.50672,0.976,0.17374,1
1.1433,428.34,450.01,152.58,1.0738e-17,2.8978e+05,1,0.50778,0.977,0.17411,1
1.1433,428.34,450.01,152.6,1.0899e-17,2.8977e+05,1,0.50885,0.978,0.17447,1
1.1433,428.34,450,152.62,1.0139e-17,2.8977e+05,1,0.50991,0.979,0.17484,1
1.1433,428.34,450,152.64,9.378e-18,2.8977e+05,1,0.51097,0.98,0.1752,1
1.1433,428.34,450,152.66,8.6175e-18,2.8976e+05,1,0.51204,0.981,0.17557,1
1.1433,428.34,449.99,152.68,7.8571e-18,2.8976e+05,1,0.5131,0.982,0.17593,1
1.1433,428.33,449.99,152.7,7.0967e-18,2.8976e+05,1,0.51417,0.983,0.17629,1
1.1433,428.33,449.99,152.72,6.3363e-18,2.8975e+05,1,0.51523,0.984,0.17666,1
1.1434,428.33,449.98,152.74,5.5759e-18,2.8975e+05,1,0.5163,0.985,0.17703,1
1.1434,428.33,449.98,152.75,4.8156e-18,2.8975e+05,1,0.51736,0.986,0.17739,1
1.1434,428.33,449.98,152.77,4.0553e-18,2.8974e+05,1,0.51843,0.987,0.17775,1
1.1434,428.33,449.97,152.79,3.295e-18,2.8974e+05,1,0.51949,0.988,0.17812,1
1.1434,428.33,449.97,152.81,2.5347e-18,2.8973e+05,1,0.52056,0.989,0.17849,1
1.1434,428.33,449.97,152.83,1.7745e-18,2.8973e+05,1,0.52162,0.99,0.17885,1
1.1434,428.33,449.96,152.85,1.0143e-18,2.8973e+05,1,0.52268,0.991,0.17921,1
1.1434,428.33,449.96,152.87,2.5417e-19,2.8972e+05,1,0.52375,0.992,0.17958,1
1.1434,428.33,449.95,152.89,-5.0472e-19,2.8972e+05,1,0.52481,0.993,0.17995,1
1.1434,428.33,449.95,152.91,-1.2622e-18,2.8972e+05,1,0.52588,0.994,0.18031,1
1.1434,428.33,449.95,152.92,-2.0196e-18,2.8972e+05,1,0.52694,0.995,0.18067,1
1.1434,428.33,449.94,152.94,-2.7769e-18,2.8971e+05,1,0.52801,0.996,0.18104,1
1.1435,428.33,449.94,152.96,-3.5342e-18,2.8971e+05,1,0.52907,0.997,0.18141,1
1.1435,428.33,449.94,152.98,-4.2916e-18,2.8971e+05,1,0.53014,0.998,0.18177,1
1.1435,428.33,449.93,153,-5.0489e-18,2.897e+05,1,0.5312,0.999,0.18214,1
1.1435,428.33,449.93,153.02,-5.8061e-18,2.897e+05,1,0.53227,1,0.1825,1
1.1435,428.33,449.93,153.03,-6.5634e-18,2.897e+05,1,0.53333,1.001,0.18287,1
1.1435,428.33,449.92,153.05,-7.3205e-18,2.8969e+05,1,0.53439,1.002,0.18323,1
1.1435,428.33,449.92,153.07,-8.0777e-18,2.8969e+05,1,0.53546,1.003,0.1836,1
1.1435,428.33,449.91,153.09,-8.8348e-18,2.8969e+05,1,0.53652,1.004,0.18396,1
1.1435,428.33,449.91,153.11,-9.5919e-18,2.8968e+05,1,0.53759,1.005,0.18433,1
1.1435,428.32,449.91,153.13,-1.0349e-17,2.8968e+05,1,0.53865,1.006,0.18469,1
1.1435,428.32,449.9,153.14,-1.1106e-17,2.8968e+05,1,0.53972,1.007,0.18506,1
1.1435,428.32,449.9,153.16,-1.1052e-17,2.8968e+05,1,0.54078,1.008,0.18542,1
1.1435,428.32,449.9,153.18,-1.0298e-17,2.8967e+05,1,0.54185,1.009,0.18579,1
1.1435,428.32,449.89,153.2,-9.5447e-18,2.8967e+05,1,0.54291,1.01,0.18615,1
1.1436,428.32,449.89,153.21,-8.7913e-18,2.8967e+05,1,0.54398,1.011,0.18652,1
1.1436,428.32,449.89,153.23,-8.0381e-18,2.8966e+05,1,0.54504,1.012,0.18688,1
1.1436,428.32,449.88,153.25,-7.2848e-18,2.8966e+05,1,0.5461,1.013,0.18725,1
1.1436,428.32,449.88,153.27,-6.5316e-18,2.8966e+05,1,0.54717,1.014,0.18761,1
1.1436,428.32,449.87,153.29,-5.7785e-18,2.8966e+05,1,0.54823,1.015,0.18798,1
1.1436,428.32,449.87,153.3,-5.0254e-18,2.8965e+05,1,0.5493,1.016,0.18834,1
1.1436,428.32,449.87,153.32,-4.2725e-18,2.8965e+05,1,0.55036,1.017,0.18871,1
1.1436,428.32,449.86,153.34,-3.5195e-18,2.8965e+05,1,0.55143,1.018,0.18907,1
1.1436,428.32,449.86,153.36,-2.7665e-18,2.8965e+05,1,0.55249,1.019,0.18944,1
1.1436,428.32,449.86,153.37,-2.0138e-18,2.8964e+05,1,0.55356,1.02,0.1898,1
1.1436,428.32,449.85,153.39,-1.2609e-18,2.8964e+05,1,0.55462,1.021,0.19016,1
1.1436,428.32,449.85,153.41,-5.0828e-19,2.8964e+05,1,0.55568,1.022,0.19053,1
1.1436,428.32,449.85,153.43,-2.1233e-19,2.8964e+05,1,0.55675,1.023,0.1909,1
1.1436,428.32,449.84,153.44,-2.0611e-19,2.8963e+05,1,0.55781,1.024,0.19126,1
1.1436,428.32,449.84,153.46,-1.9987e-19,2.8963e+05,1,0.55888,1.025,0.19162,1
1.1436,428.32,449.83,153.48,-1.9359e-19,2.8963e+05,1,0.55994,1.026,0.19199,1
1.1437,428.32,449.83,153.49,-1.8729e-19,2.8963e+05,1,0.56101,1.027,0.19236,1
1.1437,428.32,449.83,153.51,-1.8096e-19,2.8962e+05,1,0.56207,1.028,0.19272,1
1.1437,428.32,449.82,153.53,-1.7459e-19,2.8962e+05,1,0.56314,1.029,0.19308,1
1.1437,428.32,449.82,153.54,-1.6821e-19,2.8962e+05,1,0.5642,1.03,0.19345,1
1.1437,428.32,449.82,153.56,-1.6179e-19,2.8962e+05,1,0.56527,1.031,0.19382,1
1.1437,428.32,449.81,153.58,-1.5535e-19,2.8961e+05,1,0.56633,1.032,0.19418,1
1.1437,428.32,449.81,153.6,-1.4887e-19,2.8961e+05,1,0.56739,1.033,0.19455,1
1.1437,428.32,449.8,153.61,-1.4237e-19,2.8961e+05,1,0.56846,1.034,0.19491,1
1.1437,428.32,449.8,153.63,-1.3584e-19,2.8961e+05,1,0.56952,1.035,0.19528,1
1.1437,428.32,449.8,153.65,-1.2928e-19,2.8961e+05,1,0.57059,1.036,0.19564,1
1.1437,428.32,449.79,153.66,-1.227e-19,2.896e+05,1,0.57165,1.037,0.19601,1
1.1437,428.32,449.79,153.68,4.1961e-19,2.896e+05,1,0.57272,1.038,0.19637,1
1.1437,428.32,449.79,153.7,1.2066e-18,2.896e+05,1,0.57378,1.039,0.19674,1
1.1437,428.32,449.78,153.71,1.9935e-18,2.896e+05,1,0.57485,1.04,0.1971,1
1.1437,428.32,449.78,153.73,2.7805e-18,2.8959e+05,1,0.57591,1.041,0.19747,1
1.1437,428.32,449.77,153.75,3.5675e-18,2.8959e+05,1,0.57698,1.042,0.19783,1
1.1437,428.32,449.77,153.76,4.3545e-18,2.8959e+05,1,0.57804,1.043,0.1982,1
1.1437,428.32,449.77,153.78,5.1416e-18,2.8959e+05,1,0.5791,1.044,0.19856,1
